HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N4.HOG0000071	OG0000074	n0				HMAN.evm.TU.Chr1.1515, HMAN.evm.TU.Chr1.1516, HMAN.evm.TU.Chr1.1571, HMAN.evm.TU.Chr10.116, HMAN.evm.TU.Chr10.201, HMAN.evm.TU.Chr10.597, HMAN.evm.TU.Chr10.622, HMAN.evm.TU.Chr11.122, HMAN.evm.TU.Chr11.129, HMAN.evm.TU.Chr11.195, HMAN.evm.TU.Chr11.196, HMAN.evm.TU.Chr11.242, HMAN.evm.TU.Chr11.274, HMAN.evm.TU.Chr11.447, HMAN.evm.TU.Chr11.455, HMAN.evm.TU.Chr11.535, HMAN.evm.TU.Chr11.679, HMAN.evm.TU.Chr11.730, HMAN.evm.TU.Chr11.795, HMAN.evm.TU.Chr11.932, HMAN.evm.TU.Chr12.518, HMAN.evm.TU.Chr12.888, HMAN.evm.TU.Chr13.320, HMAN.evm.TU.Chr13.768, HMAN.evm.TU.Chr2.607, HMAN.evm.TU.Chr3.1451, HMAN.evm.TU.Chr3.1456, HMAN.evm.TU.Chr3.1459, HMAN.evm.TU.Chr3.284, HMAN.evm.TU.Chr4.377, HMAN.evm.TU.Chr4.379, HMAN.evm.TU.Chr4.443, HMAN.evm.TU.Chr4.888, HMAN.evm.TU.Chr4.889, HMAN.evm.TU.Chr5.1118, HMAN.evm.TU.Chr5.1146, HMAN.evm.TU.Chr5.1181, HMAN.evm.TU.Chr5.1232, HMAN.evm.TU.Chr5.1320, HMAN.evm.TU.Chr5.1321, HMAN.evm.TU.Chr5.1322, HMAN.evm.TU.Chr5.308, HMAN.evm.TU.Chr5.700, HMAN.evm.TU.Chr5.883, HMAN.evm.TU.Chr5.925, HMAN.evm.TU.Chr5.926, HMAN.evm.TU.Chr6.1028, HMAN.evm.TU.Chr6.1049, HMAN.evm.TU.Chr6.1124, HMAN.evm.TU.Chr6.491, HMAN.evm.TU.Chr6.960, HMAN.evm.TU.Chr6.961, HMAN.evm.TU.Chr8.285, HMAN.evm.TU.Chr8.558, HMAN.evm.TU.Chr8.559, HMAN.evm.TU.Chr9.606, HMAN.evm.TU.Chr9.701, HMAN.evm.TU.Chr9.733, HMAN.evm.TU.Chr9.740, HMAN.evm.TU.Chr9.819, HMAN.evm.TU.Chr9.935, HMAN.evm.TU.Chr9.993, HMAN.evm.TU.Unplaced222.2, HMAN.evm.TU.Unplaced257.1, HMAN.evm.TU.Unplaced311.1, HMAN.evm.TU.Unplaced387.1				SCAV.g15492
N4.HOG0000072	OG0000077	n0				HMAN.evm.TU.Chr8.355			PCOS.g6529	SCAV.g2264
N4.HOG0000073	OG0000079	n0				HMAN.evm.TU.Chr3.739			PCOS.g5992	SCAV.g3280
N4.HOG0000074	OG0000080	n3				HMAN.evm.TU.Chr13.201, HMAN.evm.TU.Chr13.260, HMAN.evm.TU.Chr6.1208			PCOS.g11576, PCOS.g3732, PCOS.g3733	SCAV.g3386, SCAV.g3387, SCAV.g3388
N4.HOG0000075	OG0000080	n11				HMAN.evm.TU.Chr5.250, HMAN.evm.TU.Chr5.251, HMAN.evm.TU.Chr5.252, HMAN.evm.TU.Chr5.264			PCOS.g2357, PCOS.g2358, PCOS.g3734	SCAV.g14451, SCAV.g14452, SCAV.g14453
N4.HOG0000076	OG0000081	n0							PCOS.g11897	
N4.HOG0000077	OG0000082	n0							PCOS.g10360, PCOS.g10361	
N4.HOG0000078	OG0000085	n0				HMAN.evm.TU.Chr1.1175, HMAN.evm.TU.Chr1.1176, HMAN.evm.TU.Chr10.687, HMAN.evm.TU.Chr10.688, HMAN.evm.TU.Chr11.1007, HMAN.evm.TU.Chr11.1008, HMAN.evm.TU.Chr11.1011, HMAN.evm.TU.Chr11.1012, HMAN.evm.TU.Chr11.657, HMAN.evm.TU.Chr11.985, HMAN.evm.TU.Chr11.988, HMAN.evm.TU.Chr11.989, HMAN.evm.TU.Chr12.406, HMAN.evm.TU.Chr12.407, HMAN.evm.TU.Chr12.409, HMAN.evm.TU.Chr12.415, HMAN.evm.TU.Chr3.1008, HMAN.evm.TU.Chr3.1010, HMAN.evm.TU.Chr7.556			PCOS.g11601	SCAV.g11355, SCAV.g11368, SCAV.g4381, SCAV.g4702, SCAV.g4703, SCAV.g4704, SCAV.g4708, SCAV.g4709, SCAV.g7182, SCAV.g7183, SCAV.g7185, SCAV.g7186, SCAV.g7720, SCAV.g7721, SCAV.g7722, SCAV.g8991, SCAV.g9061, SCAV.g9711, SCAV.g9971
N4.HOG0000079	OG0000086	n4				HMAN.evm.TU.Chr10.897			PCOS.g9091	SCAV.g1392
N4.HOG0000080	OG0000086	n7				HMAN.evm.TU.Chr1.1267, HMAN.evm.TU.Chr1.1269, HMAN.evm.TU.Chr1.1270, HMAN.evm.TU.Chr1.1271, HMAN.evm.TU.Chr1.1272, HMAN.evm.TU.Chr1.1273, HMAN.evm.TU.Chr1.1274, HMAN.evm.TU.Chr1.1275, HMAN.evm.TU.Chr1.1276, HMAN.evm.TU.Chr1.1277, HMAN.evm.TU.Chr1.1278, HMAN.evm.TU.Chr1.1279, HMAN.evm.TU.Chr1.1329, HMAN.evm.TU.Chr1.1330, HMAN.evm.TU.Chr1.1331, HMAN.evm.TU.Chr1.1333, HMAN.evm.TU.Chr1.1334, HMAN.evm.TU.Chr1.1339, HMAN.evm.TU.Chr1.1341, HMAN.evm.TU.Chr1.1342, HMAN.evm.TU.Chr1.1343, HMAN.evm.TU.Chr1.1344, HMAN.evm.TU.Chr1.1346, HMAN.evm.TU.Chr1.1347, HMAN.evm.TU.Chr1.1348, HMAN.evm.TU.Chr1.1349, HMAN.evm.TU.Chr10.883, HMAN.evm.TU.Chr10.956, HMAN.evm.TU.Chr10.957, HMAN.evm.TU.Chr10.959, HMAN.evm.TU.Chr10.960, HMAN.evm.TU.Chr13.126, HMAN.evm.TU.Chr13.127, HMAN.evm.TU.Chr13.430, HMAN.evm.TU.Chr2.10, HMAN.evm.TU.Chr2.11, HMAN.evm.TU.Chr2.13, HMAN.evm.TU.Chr2.14, HMAN.evm.TU.Chr2.17, HMAN.evm.TU.Chr2.18, HMAN.evm.TU.Chr2.19, HMAN.evm.TU.Chr2.20, HMAN.evm.TU.Chr2.21, HMAN.evm.TU.Chr2.43, HMAN.evm.TU.Chr2.598, HMAN.evm.TU.Chr2.9, HMAN.evm.TU.Chr2.948, HMAN.evm.TU.Chr4.722, HMAN.evm.TU.Chr6.1198, HMAN.evm.TU.Unplaced11.4, HMAN.evm.TU.Unplaced124.1, HMAN.evm.TU.Unplaced124.2, HMAN.evm.TU.Unplaced5.8, HMAN.evm.TU.Unplaced78.1, HMAN.evm.TU.Unplaced81.1			PCOS.g9975	SCAV.g11676
N4.HOG0000081	OG0000087	n0							PCOS.g5086	
N4.HOG0000082	OG0000089	n0				HMAN.evm.TU.Chr1.1082			PCOS.g10102	SCAV.g11274
N4.HOG0000083	OG0000091	n0				HMAN.evm.TU.Chr9.511			PCOS.g7116, PCOS.g7117	SCAV.g6341
N4.HOG0000084	OG0000092	n0				HMAN.evm.TU.Chr8.210, HMAN.evm.TU.Chr8.211, HMAN.evm.TU.Chr8.232				SCAV.g2380, SCAV.g2402
N4.HOG0000085	OG0000095	n0							PCOS.g5581	
N4.HOG0000086	OG0000096	n48				HMAN.evm.TU.Chr4.521			PCOS.g5328	
N4.HOG0000087	OG0000096	n50				HMAN.evm.TU.Chr4.121, HMAN.evm.TU.Unplaced97.1			PCOS.g5317, PCOS.g5321, PCOS.g5322	SCAV.g12777, SCAV.g12782, SCAV.g12783, SCAV.g12793
N4.HOG0000088	OG0000097	n0				HMAN.evm.TU.Chr2.161, HMAN.evm.TU.Chr2.197, HMAN.evm.TU.Chr2.198, HMAN.evm.TU.Chr2.199, HMAN.evm.TU.Chr2.200, HMAN.evm.TU.Chr2.201, HMAN.evm.TU.Chr2.400			PCOS.g11390, PCOS.g11391, PCOS.g11392, PCOS.g11393, PCOS.g11394, PCOS.g11399, PCOS.g11408, PCOS.g11409, PCOS.g11410, PCOS.g11411, PCOS.g11412	SCAV.g3623, SCAV.g3625, SCAV.g3629
N4.HOG0000089	OG0000099	n55				HMAN.evm.TU.Chr4.1257			PCOS.g4689	SCAV.g12165
N4.HOG0000090	OG0000099	n57				HMAN.evm.TU.Chr4.1258			PCOS.g4681	SCAV.g12166
N4.HOG0000091	OG0000100	n0				HMAN.evm.TU.Chr2.136, HMAN.evm.TU.Chr2.137, HMAN.evm.TU.Chr2.143, HMAN.evm.TU.Chr2.1474, HMAN.evm.TU.Chr2.1475, HMAN.evm.TU.Chr2.153, HMAN.evm.TU.Chr2.30, HMAN.evm.TU.Chr2.94, HMAN.evm.TU.Chr2.95, HMAN.evm.TU.Chr2.96, HMAN.evm.TU.Chr4.523, HMAN.evm.TU.Chr8.69			PCOS.g11644, PCOS.g11645	SCAV.g2738, SCAV.g3495, SCAV.g3506, SCAV.g3509, SCAV.g3521, SCAV.g3570
N4.HOG0000092	OG0000101	n0							PCOS.g1490, PCOS.g1491, PCOS.g1493	
N4.HOG0000093	OG0000102	n0				HMAN.evm.TU.Chr5.298			PCOS.g10160, PCOS.g10177, PCOS.g10184, PCOS.g10207, PCOS.g10208, PCOS.g10219, PCOS.g10220, PCOS.g10221, PCOS.g10394, PCOS.g11140, PCOS.g11504, PCOS.g12367, PCOS.g12439, PCOS.g12440, PCOS.g12449, PCOS.g12450, PCOS.g12451, PCOS.g12453, PCOS.g12454, PCOS.g12455, PCOS.g12457, PCOS.g12459, PCOS.g12460, PCOS.g12462, PCOS.g12463, PCOS.g12464, PCOS.g12877, PCOS.g12888, PCOS.g1381, PCOS.g2348, PCOS.g2419, PCOS.g6106, PCOS.g6232, PCOS.g6233, PCOS.g6234, PCOS.g6235, PCOS.g6236, PCOS.g6237, PCOS.g6245, PCOS.g6246, PCOS.g6253, PCOS.g6254, PCOS.g6266, PCOS.g6273, PCOS.g6321, PCOS.g6322, PCOS.g6323, PCOS.g8181, PCOS.g8295	SCAV.g14504
N4.HOG0000094	OG0000103	n0								SCAV.g266
N4.HOG0000095	OG0000106	n0							PCOS.g10203, PCOS.g1166, PCOS.g1167	
N4.HOG0000096	OG0000107	n0				HMAN.evm.TU.Chr2.1583			PCOS.g1625	SCAV.g3827
N4.HOG0000097	OG0000108	n1				HMAN.evm.TU.Chr3.809				SCAV.g3343
N4.HOG0000098	OG0000108	n47				HMAN.evm.TU.Chr2.1				
N4.HOG0000099	OG0000109	n0							PCOS.g1949, PCOS.g3994, PCOS.g443, PCOS.g5124, PCOS.g678	
N4.HOG0000100	OG0000110	n0				HMAN.evm.TU.Chr10.820			PCOS.g9155	SCAV.g1456
N4.HOG0000101	OG0000111	n32				HMAN.evm.TU.Chr4.802, HMAN.evm.TU.Chr4.803, HMAN.evm.TU.Chr4.804, HMAN.evm.TU.Chr4.805				
N4.HOG0000102	OG0000111	n37				HMAN.evm.TU.Chr10.364, HMAN.evm.TU.Chr10.365, HMAN.evm.TU.Chr10.366, HMAN.evm.TU.Chr10.367, HMAN.evm.TU.Chr10.368, HMAN.evm.TU.Chr10.369, HMAN.evm.TU.Chr10.370, HMAN.evm.TU.Chr10.371, HMAN.evm.TU.Chr9.1104, HMAN.evm.TU.Chr9.1106, HMAN.evm.TU.Chr9.1121, HMAN.evm.TU.Chr9.1123			PCOS.g8834	SCAV.g938, SCAV.g939
N4.HOG0000103	OG0000111	n51				HMAN.evm.TU.Chr10.359, HMAN.evm.TU.Chr10.360			PCOS.g8833	
N4.HOG0000104	OG0000111	n53				HMAN.evm.TU.Chr4.68, HMAN.evm.TU.Chr4.72, HMAN.evm.TU.Chr4.73				SCAV.g12129
N4.HOG0000105	OG0000112	n0				HMAN.evm.TU.Chr12.582, HMAN.evm.TU.Chr12.583, HMAN.evm.TU.Chr12.584, HMAN.evm.TU.Chr12.585			PCOS.g12739, PCOS.g12740, PCOS.g5204	SCAV.g7047, SCAV.g7051
N4.HOG0000106	OG0000113	n0				HMAN.evm.TU.Chr8.839			PCOS.g3241	SCAV.g1588
N4.HOG0000107	OG0000115	n0				HMAN.evm.TU.Chr12.66			PCOS.g10305	SCAV.g7435
N4.HOG0000108	OG0000116	n0				HMAN.evm.TU.Chr5.1240, HMAN.evm.TU.Chr5.1247			PCOS.g1200	SCAV.g13578, SCAV.g13594
N4.HOG0000109	OG0000117	n0				HMAN.evm.TU.Chr4.1052			PCOS.g4974	SCAV.g12295
N4.HOG0000110	OG0000118	n0				HMAN.evm.TU.Chr1.1138				SCAV.g11351
N4.HOG0000111	OG0000119	n0				HMAN.evm.TU.Chr3.705				SCAV.g3241
N4.HOG0000112	OG0000120	n0				HMAN.evm.TU.Chr2.1357			PCOS.g11756	SCAV.g3869
N4.HOG0000113	OG0000121	n0							PCOS.g381, PCOS.g503	
N4.HOG0000114	OG0000122	n0				HMAN.evm.TU.Chr10.875				
N4.HOG0000115	OG0000123	n2				HMAN.evm.TU.Chr1.299, HMAN.evm.TU.Chr1.300, HMAN.evm.TU.Chr1.301, HMAN.evm.TU.Chr1.469, HMAN.evm.TU.Chr3.991			PCOS.g12353	SCAV.g4397
N4.HOG0000116	OG0000123	n9				HMAN.evm.TU.Chr1.296, HMAN.evm.TU.Chr13.508, HMAN.evm.TU.Chr4.71				SCAV.g10407, SCAV.g8722
N4.HOG0000117	OG0000123	n14							PCOS.g8162, PCOS.g8163, PCOS.g8165, PCOS.g8166	
N4.HOG0000118	OG0000123	n18				HMAN.evm.TU.Chr1.302, HMAN.evm.TU.Chr1.304, HMAN.evm.TU.Chr6.678			PCOS.g5173, PCOS.g5181, PCOS.g5182, PCOS.g7656, PCOS.g7657, PCOS.g7658, PCOS.g7659	SCAV.g10400, SCAV.g10401, SCAV.g10402, SCAV.g10403, SCAV.g10404, SCAV.g10405, SCAV.g10406, SCAV.g10586, SCAV.g8627
N4.HOG0000119	OG0000123	n36				HMAN.evm.TU.Chr1.468, HMAN.evm.TU.Chr1.485, HMAN.evm.TU.Chr4.122, HMAN.evm.TU.Chr4.123			PCOS.g5233, PCOS.g5234	SCAV.g10583, SCAV.g10584, SCAV.g10585, SCAV.g12794, SCAV.g12795
N4.HOG0000120	OG0000124	n25							PCOS.g7465, PCOS.g7641, PCOS.g7642, PCOS.g7643, PCOS.g7644, PCOS.g7645, PCOS.g7646	SCAV.g10469
N4.HOG0000121	OG0000124	n35				HMAN.evm.TU.Chr12.195, HMAN.evm.TU.Chr12.214, HMAN.evm.TU.Chr12.236, HMAN.evm.TU.Chr12.237, HMAN.evm.TU.Chr12.238, HMAN.evm.TU.Chr12.240, HMAN.evm.TU.Unplaced103.1			PCOS.g10505, PCOS.g10640, PCOS.g10641, PCOS.g8874, PCOS.g8875, PCOS.g8876, PCOS.g8877	SCAV.g7329, SCAV.g7359
N4.HOG0000122	OG0000124	n51				HMAN.evm.TU.Chr12.239				
N4.HOG0000123	OG0000125	n3				HMAN.evm.TU.Chr4.684				SCAV.g12011
N4.HOG0000124	OG0000125	n6							PCOS.g12780	
N4.HOG0000125	OG0000125	n7				HMAN.evm.TU.Chr4.683			PCOS.g12829, PCOS.g12830, PCOS.g12832	SCAV.g12012
N4.HOG0000126	OG0000125	n13				HMAN.evm.TU.Chr4.188, HMAN.evm.TU.Chr4.685			PCOS.g12915, PCOS.g12916	SCAV.g12014, SCAV.g12848
N4.HOG0000127	OG0000126	n0				HMAN.evm.TU.Chr3.1438				
N4.HOG0000128	OG0000127	n0				HMAN.evm.TU.Chr3.306			PCOS.g5702	
N4.HOG0000129	OG0000128	n0							PCOS.g5106	
N4.HOG0000130	OG0000129	n14				HMAN.evm.TU.Chr3.1598			PCOS.g6175, PCOS.g6178, PCOS.g6209	SCAV.g4874
N4.HOG0000131	OG0000129	n23				HMAN.evm.TU.Chr3.1466, HMAN.evm.TU.Chr3.1651, HMAN.evm.TU.Chr3.1699, HMAN.evm.TU.Chr3.1700, HMAN.evm.TU.Chr8.50				SCAV.g4222, SCAV.g4921, SCAV.g4954, SCAV.g4955
N4.HOG0000132	OG0000129	n32				HMAN.evm.TU.Chr3.1145, HMAN.evm.TU.Chr3.1146, HMAN.evm.TU.Chr3.1419, HMAN.evm.TU.Chr3.1435, HMAN.evm.TU.Chr3.1437, HMAN.evm.TU.Chr3.1554, HMAN.evm.TU.Chr3.1555, HMAN.evm.TU.Chr3.1557, HMAN.evm.TU.Chr3.1648, HMAN.evm.TU.Chr3.1649, HMAN.evm.TU.Chr3.1650				SCAV.g4223, SCAV.g4738, SCAV.g4845, SCAV.g4846, SCAV.g4922, SCAV.g4924
N4.HOG0000133	OG0000129	n49				HMAN.evm.TU.Chr3.1425, HMAN.evm.TU.Chr3.1526, HMAN.evm.TU.Chr3.1527				
N4.HOG0000134	OG0000130	n0				HMAN.evm.TU.Chr4.1444, HMAN.evm.TU.Chr4.1445			PCOS.g4723	SCAV.g13202
N4.HOG0000135	OG0000131	n41				HMAN.evm.TU.Chr13.202			PCOS.g8409, PCOS.g8410, PCOS.g8411, PCOS.g8412, PCOS.g8413, PCOS.g8414	SCAV.g5377
N4.HOG0000136	OG0000131	n49								SCAV.g5376
N4.HOG0000137	OG0000132	n0				HMAN.evm.TU.Chr6.267			PCOS.g902	SCAV.g15229
N4.HOG0000138	OG0000134	n2				HMAN.evm.TU.Chr13.329			PCOS.g35, PCOS.g88	
N4.HOG0000139	OG0000134	n7				HMAN.evm.TU.Chr11.820, HMAN.evm.TU.Chr12.412, HMAN.evm.TU.Chr3.222, HMAN.evm.TU.Chr6.1142				
N4.HOG0000140	OG0000134	n35				HMAN.evm.TU.Chr2.1534, HMAN.evm.TU.Chr2.1535, HMAN.evm.TU.Chr5.1480			PCOS.g87, PCOS.g89	SCAV.g15671
N4.HOG0000141	OG0000135	n0				HMAN.evm.TU.Chr10.475, HMAN.evm.TU.Chr10.601, HMAN.evm.TU.Chr10.608, HMAN.evm.TU.Chr10.609, HMAN.evm.TU.Chr10.610, HMAN.evm.TU.Chr10.611			PCOS.g6336, PCOS.g9304	SCAV.g11843, SCAV.g11868
N4.HOG0000142	OG0000136	n2				HMAN.evm.TU.Chr13.460			PCOS.g8157	SCAV.g2474
N4.HOG0000143	OG0000136	n4				HMAN.evm.TU.Chr11.844, HMAN.evm.TU.Chr11.845			PCOS.g3601, PCOS.g3602	SCAV.g5743
N4.HOG0000144	OG0000140	n0								SCAV.g10464, SCAV.g10707, SCAV.g11305, SCAV.g11518, SCAV.g11654, SCAV.g11772, SCAV.g11795, SCAV.g11796, SCAV.g11872, SCAV.g11896, SCAV.g11908, SCAV.g11952, SCAV.g11981, SCAV.g12197, SCAV.g12647, SCAV.g12852, SCAV.g12941, SCAV.g13510, SCAV.g15537, SCAV.g2347, SCAV.g2882, SCAV.g2884, SCAV.g2937, SCAV.g3056, SCAV.g3886, SCAV.g4030, SCAV.g4031, SCAV.g4032, SCAV.g4033, SCAV.g4034, SCAV.g4035, SCAV.g4520, SCAV.g4891, SCAV.g4899, SCAV.g4900, SCAV.g4901, SCAV.g4902, SCAV.g4903, SCAV.g4904, SCAV.g4905, SCAV.g5393, SCAV.g6344, SCAV.g6515, SCAV.g6516, SCAV.g6526, SCAV.g6658, SCAV.g7783, SCAV.g7784, SCAV.g8467, SCAV.g8894, SCAV.g9937
N4.HOG0000145	OG0000141	n0				HMAN.evm.TU.Chr9.1020			PCOS.g7196	
N4.HOG0000146	OG0000143	n2							PCOS.g6342, PCOS.g6343, PCOS.g6344	
N4.HOG0000147	OG0000143	n5							PCOS.g2131, PCOS.g2134, PCOS.g2438, PCOS.g2717, PCOS.g2969, PCOS.g6333, PCOS.g6334, PCOS.g6335, PCOS.g6651	SCAV.g2583
N4.HOG0000148	OG0000143	n17							PCOS.g12413, PCOS.g2445, PCOS.g2446, PCOS.g2452, PCOS.g3193, PCOS.g6221	
N4.HOG0000149	OG0000143	n33				HMAN.evm.TU.Chr1.1188, HMAN.evm.TU.Chr1.1191			PCOS.g2682	SCAV.g11378
N4.HOG0000150	OG0000143	n36				HMAN.evm.TU.Chr8.306, HMAN.evm.TU.Chr8.326, HMAN.evm.TU.Chr8.328, HMAN.evm.TU.Chr8.329, HMAN.evm.TU.Chr8.330, HMAN.evm.TU.Chr8.34, HMAN.evm.TU.Chr8.35			PCOS.g12764	SCAV.g2288, SCAV.g2289, SCAV.g2291, SCAV.g2320, SCAV.g2351
N4.HOG0000151	OG0000144	n0								SCAV.g10334, SCAV.g10711, SCAV.g10971, SCAV.g10975, SCAV.g1121, SCAV.g11717, SCAV.g12065, SCAV.g12143, SCAV.g13396, SCAV.g13397, SCAV.g14113, SCAV.g14444, SCAV.g14524, SCAV.g14667, SCAV.g14732, SCAV.g1490, SCAV.g15508, SCAV.g15591, SCAV.g15605, SCAV.g15764, SCAV.g15782, SCAV.g15835, SCAV.g2448, SCAV.g2574, SCAV.g3371, SCAV.g3471, SCAV.g3615, SCAV.g3616, SCAV.g3723, SCAV.g4073, SCAV.g4224, SCAV.g4325, SCAV.g4847, SCAV.g6168, SCAV.g6224, SCAV.g6312, SCAV.g6330, SCAV.g6442, SCAV.g6447, SCAV.g7723, SCAV.g7949, SCAV.g7976, SCAV.g8103, SCAV.g8400, SCAV.g8401, SCAV.g883, SCAV.g9843, SCAV.g9934
N4.HOG0000152	OG0000145	n0							PCOS.g7599	SCAV.g10808
N4.HOG0000153	OG0000147	n0				HMAN.evm.TU.Chr6.575				SCAV.g14951
N4.HOG0000154	OG0000148	n0				HMAN.evm.TU.Chr11.960			PCOS.g3861	SCAV.g8462
N4.HOG0000155	OG0000149	n0				HMAN.evm.TU.Chr2.786			PCOS.g11070	SCAV.g9629
N4.HOG0000156	OG0000152	n0				HMAN.evm.TU.Chr3.1279, HMAN.evm.TU.Chr3.557			PCOS.g5986	SCAV.g2757, SCAV.g4636
N4.HOG0000157	OG0000153	n0				HMAN.evm.TU.Chr5.12			PCOS.g419, PCOS.g9326	
N4.HOG0000158	OG0000154	n0				HMAN.evm.TU.Chr8.385			PCOS.g2842	SCAV.g2237
N4.HOG0000159	OG0000155	n0				HMAN.evm.TU.Chr10.764, HMAN.evm.TU.Chr10.82, HMAN.evm.TU.Chr10.83, HMAN.evm.TU.Chr10.84, HMAN.evm.TU.Chr10.87, HMAN.evm.TU.Chr10.92, HMAN.evm.TU.Chr10.94, HMAN.evm.TU.Chr2.1021, HMAN.evm.TU.Chr2.124, HMAN.evm.TU.Chr2.125, HMAN.evm.TU.Chr2.126, HMAN.evm.TU.Chr2.127, HMAN.evm.TU.Chr3.1481, HMAN.evm.TU.Chr3.1546, HMAN.evm.TU.Chr3.1556, HMAN.evm.TU.Chr3.1558, HMAN.evm.TU.Chr3.1562, HMAN.evm.TU.Chr3.1563, HMAN.evm.TU.Chr3.1583, HMAN.evm.TU.Chr3.1584, HMAN.evm.TU.Chr3.1585, HMAN.evm.TU.Chr3.1586, HMAN.evm.TU.Chr3.1588, HMAN.evm.TU.Chr3.1589, HMAN.evm.TU.Chr3.1590, HMAN.evm.TU.Chr3.1592, HMAN.evm.TU.Chr3.1593, HMAN.evm.TU.Chr3.1594, HMAN.evm.TU.Chr3.1595, HMAN.evm.TU.Chr3.1599, HMAN.evm.TU.Chr3.1631, HMAN.evm.TU.Chr3.1633, HMAN.evm.TU.Chr3.1647, HMAN.evm.TU.Chr3.1673, HMAN.evm.TU.Chr3.1674, HMAN.evm.TU.Chr3.1675, HMAN.evm.TU.Chr3.1680				SCAV.g3596, SCAV.g3607, SCAV.g3611, SCAV.g4855, SCAV.g4856, SCAV.g4879, SCAV.g4880, SCAV.g4894, SCAV.g4915
N4.HOG0000160	OG0000156	n0				HMAN.evm.TU.Chr6.157, HMAN.evm.TU.Chr6.158, HMAN.evm.TU.Chr6.159, HMAN.evm.TU.Chr6.160, HMAN.evm.TU.Chr6.161, HMAN.evm.TU.Chr6.162, HMAN.evm.TU.Chr6.163, HMAN.evm.TU.Chr6.164, HMAN.evm.TU.Chr6.165, HMAN.evm.TU.Chr6.166, HMAN.evm.TU.Chr6.168, HMAN.evm.TU.Chr6.169, HMAN.evm.TU.Chr6.171, HMAN.evm.TU.Chr6.172, HMAN.evm.TU.Chr6.173, HMAN.evm.TU.Chr6.174, HMAN.evm.TU.Chr6.175, HMAN.evm.TU.Chr6.176, HMAN.evm.TU.Chr6.177, HMAN.evm.TU.Chr6.178, HMAN.evm.TU.Chr6.179, HMAN.evm.TU.Chr6.180, HMAN.evm.TU.Chr6.181, HMAN.evm.TU.Chr6.182, HMAN.evm.TU.Chr6.201, HMAN.evm.TU.Chr6.202, HMAN.evm.TU.Chr6.203, HMAN.evm.TU.Chr6.214, HMAN.evm.TU.Chr6.215, HMAN.evm.TU.Chr6.216, HMAN.evm.TU.Chr6.217, HMAN.evm.TU.Chr6.218, HMAN.evm.TU.Chr6.219, HMAN.evm.TU.Chr6.220, HMAN.evm.TU.Chr6.302, HMAN.evm.TU.Chr6.303			PCOS.g1053, PCOS.g1054, PCOS.g1055	SCAV.g15194, SCAV.g15195, SCAV.g15196, SCAV.g15296, SCAV.g15297
N4.HOG0000161	OG0000157	n35				HMAN.evm.TU.Chr10.978, HMAN.evm.TU.Chr10.979, HMAN.evm.TU.Chr10.985				SCAV.g2424
N4.HOG0000162	OG0000157	n40				HMAN.evm.TU.Chr10.615, HMAN.evm.TU.Chr10.981, HMAN.evm.TU.Chr10.987			PCOS.g8861	SCAV.g2423, SCAV.g2426
N4.HOG0000163	OG0000158	n0				HMAN.evm.TU.Chr6.145				SCAV.g14767
N4.HOG0000164	OG0000161	n0				HMAN.evm.TU.Chr1.998, HMAN.evm.TU.Chr12.653			PCOS.g9373	SCAV.g11191, SCAV.g342
N4.HOG0000165	OG0000162	n1				HMAN.evm.TU.Chr2.696			PCOS.g11099	SCAV.g9574
N4.HOG0000166	OG0000162	n7				HMAN.evm.TU.Chr12.648				SCAV.g285
N4.HOG0000167	OG0000162	n9				HMAN.evm.TU.Chr8.196, HMAN.evm.TU.Chr8.197, HMAN.evm.TU.Chr8.198, HMAN.evm.TU.Chr8.249, HMAN.evm.TU.Chr8.250, HMAN.evm.TU.Chr8.251, HMAN.evm.TU.Chr8.253				SCAV.g2363
N4.HOG0000168	OG0000162	n17				HMAN.evm.TU.Chr4.1331, HMAN.evm.TU.Chr4.1334				
N4.HOG0000169	OG0000162	n19								SCAV.g12634, SCAV.g13113, SCAV.g13114, SCAV.g13115
N4.HOG0000170	OG0000162	n23				HMAN.evm.TU.Chr4.1457				SCAV.g13211
N4.HOG0000171	OG0000162	n25				HMAN.evm.TU.Chr8.191, HMAN.evm.TU.Chr8.192, HMAN.evm.TU.Chr8.193, HMAN.evm.TU.Chr8.194, HMAN.evm.TU.Chr8.195			PCOS.g11024	SCAV.g1119, SCAV.g1120, SCAV.g1122, SCAV.g1123, SCAV.g1124
N4.HOG0000172	OG0000162	n35				HMAN.evm.TU.Chr4.1325, HMAN.evm.TU.Chr4.1326, HMAN.evm.TU.Chr4.1327, HMAN.evm.TU.Chr4.1328, HMAN.evm.TU.Chr4.1329, HMAN.evm.TU.Chr4.1330, HMAN.evm.TU.Chr4.1332			PCOS.g11022, PCOS.g11023, PCOS.g1902	SCAV.g12635
N4.HOG0000173	OG0000164	n0				HMAN.evm.TU.Chr1.354				SCAV.g10447
