HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N5.HOG0000125	OG0000008	n42			EAND.evm.TU.Chr02.3377, EAND.evm.TU.Chr02.3384, EAND.evm.TU.Chr02.3393, EAND.evm.TU.Chr02.3448, EAND.evm.TU.Chr02.3449, EAND.evm.TU.Chr02.3522, EAND.evm.TU.Chr05.146, EAND.evm.TU.ctg1856.2, EAND.evm.TU.ctg2822.2					
N5.HOG0000126	OG0000008	n51			EAND.evm.TU.Chr01.2817, EAND.evm.TU.Chr01.3, EAND.evm.TU.Chr01.320, EAND.evm.TU.Chr01.3720, EAND.evm.TU.Chr02.158, EAND.evm.TU.Chr02.160, EAND.evm.TU.Chr02.3101, EAND.evm.TU.Chr02.3323, EAND.evm.TU.Chr02.3344, EAND.evm.TU.Chr02.3351, EAND.evm.TU.Chr02.3361, EAND.evm.TU.Chr02.3367, EAND.evm.TU.Chr02.3413, EAND.evm.TU.Chr02.3504, EAND.evm.TU.Chr02.3516, EAND.evm.TU.Chr02.3524, EAND.evm.TU.Chr02.3536, EAND.evm.TU.Chr02.69, EAND.evm.TU.Chr04.130, EAND.evm.TU.Chr04.1572, EAND.evm.TU.Chr06.477, EAND.evm.TU.Chr08.1815, EAND.evm.TU.Chr08.1968, EAND.evm.TU.Chr08.2006, EAND.evm.TU.Chr08.2010, EAND.evm.TU.Chr08.2068, EAND.evm.TU.ctg1087.2, EAND.evm.TU.ctg1254.1, EAND.evm.TU.ctg1618.2, EAND.evm.TU.ctg1632.2, EAND.evm.TU.ctg1820.1, EAND.evm.TU.ctg1936.1, EAND.evm.TU.ctg2184.1, EAND.evm.TU.ctg771.2, EAND.evm.TU.ctg903.9			NNAJ.FUN_042964		
N5.HOG0000127	OG0000008	n92			EAND.evm.TU.Chr01.3698, EAND.evm.TU.Chr01.3699, EAND.evm.TU.Chr01.3700, EAND.evm.TU.Chr01.3706, EAND.evm.TU.Chr01.3707, EAND.evm.TU.Chr01.3708, EAND.evm.TU.Chr01.3709, EAND.evm.TU.Chr01.3710, EAND.evm.TU.Chr01.3712, EAND.evm.TU.Chr01.3714, EAND.evm.TU.Chr01.3716, EAND.evm.TU.Chr01.3719, EAND.evm.TU.Chr01.3759, EAND.evm.TU.Chr01.3772, EAND.evm.TU.Chr01.3775, EAND.evm.TU.Chr01.3782, EAND.evm.TU.Chr01.3825, EAND.evm.TU.Chr01.3830, EAND.evm.TU.Chr01.3832, EAND.evm.TU.Chr01.3833, EAND.evm.TU.Chr01.3835, EAND.evm.TU.Chr01.3836, EAND.evm.TU.Chr01.3837, EAND.evm.TU.Chr01.3838, EAND.evm.TU.Chr01.3839, EAND.evm.TU.Chr01.3849, EAND.evm.TU.Chr05.166, EAND.evm.TU.Chr08.2002, EAND.evm.TU.ctg1773.1, EAND.evm.TU.ctg1916.1, EAND.evm.TU.ctg2702.1, EAND.evm.TU.ctg3237.1, EAND.evm.TU.ctg3984.1, EAND.evm.TU.ctg4528.1, EAND.evm.TU.ctg4999.1					
N5.HOG0000128	OG0000008	n127			EAND.evm.TU.Chr01.3731, EAND.evm.TU.Chr06.1315, EAND.evm.TU.ctg3290.2			NNAJ.FUN_004937, NNAJ.FUN_004945, NNAJ.FUN_004946, NNAJ.FUN_005569, NNAJ.FUN_035437, NNAJ.FUN_035442, NNAJ.FUN_035481, NNAJ.FUN_035507, NNAJ.FUN_035526, NNAJ.FUN_035532, NNAJ.FUN_035537, NNAJ.FUN_035541, NNAJ.FUN_035558, NNAJ.FUN_035679, NNAJ.FUN_042808		
N5.HOG0000129	OG0000008	n144			EAND.evm.TU.Chr10.1314			NNAJ.FUN_025550, NNAJ.FUN_025754, NNAJ.FUN_025756, NNAJ.FUN_025757, NNAJ.FUN_026179, NNAJ.FUN_031454, NNAJ.FUN_035379		
N5.HOG0000130	OG0000008	n151			EAND.evm.TU.Chr01.3760, EAND.evm.TU.Chr01.3845, EAND.evm.TU.Chr06.132, EAND.evm.TU.Chr06.83, EAND.evm.TU.Chr08.2135, EAND.evm.TU.Chr08.955, EAND.evm.TU.Chr09.1672, EAND.evm.TU.Chr09.1673, EAND.evm.TU.Chr09.1721, EAND.evm.TU.Chr11.146, EAND.evm.TU.ctg4680.1					
N5.HOG0000131	OG0000009	n1						NNAJ.FUN_037022		
N5.HOG0000132	OG0000009	n148			EAND.evm.TU.Chr07.1614			NNAJ.FUN_015176		
N5.HOG0000133	OG0000009	n152			EAND.evm.TU.Chr02.1195			NNAJ.FUN_037059, NNAJ.FUN_037060		
N5.HOG0000134	OG0000010	n74			EAND.evm.TU.Chr11.1541			NNAJ.FUN_028965		
N5.HOG0000135	OG0000010	n76						NNAJ.FUN_044472		
N5.HOG0000136	OG0000010	n78						NNAJ.FUN_028960, NNAJ.FUN_028963		
N5.HOG0000137	OG0000010	n127			EAND.evm.TU.Chr01.1179			NNAJ.FUN_001818		
N5.HOG0000138	OG0000010	n128			EAND.evm.TU.Chr01.1175			NNAJ.FUN_001943, NNAJ.FUN_002000, NNAJ.FUN_002016		
N5.HOG0000139	OG0000010	n131						NNAJ.FUN_028961, NNAJ.FUN_028962, NNAJ.FUN_028964		
N5.HOG0000140	OG0000010	n139			EAND.evm.TU.Chr01.3422, EAND.evm.TU.Chr01.3424, EAND.evm.TU.Chr11.273, EAND.evm.TU.Chr11.290, EAND.evm.TU.Chr11.292, EAND.evm.TU.Chr11.293, EAND.evm.TU.Chr11.295, EAND.evm.TU.Chr11.297, EAND.evm.TU.Chr11.299, EAND.evm.TU.Chr11.342, EAND.evm.TU.ctg1918.1, EAND.evm.TU.ctg2849.1, EAND.evm.TU.ctg5627.1, EAND.evm.TU.ctg5627.2			NNAJ.FUN_004654, NNAJ.FUN_030302		
N5.HOG0000141	OG0000011	n4			EAND.evm.TU.Chr01.1699, EAND.evm.TU.Chr01.1870, EAND.evm.TU.Chr01.2019, EAND.evm.TU.Chr01.2118, EAND.evm.TU.Chr02.2379, EAND.evm.TU.Chr03.3051, EAND.evm.TU.Chr04.705, EAND.evm.TU.Chr05.1230, EAND.evm.TU.Chr05.1803, EAND.evm.TU.Chr08.2114, EAND.evm.TU.Chr09.663, EAND.evm.TU.ctg1561.7, EAND.evm.TU.ctg4625.1					
N5.HOG0000142	OG0000011	n18			EAND.evm.TU.Chr05.1275, EAND.evm.TU.Chr06.1954					
N5.HOG0000143	OG0000011	n21			EAND.evm.TU.Chr01.2759, EAND.evm.TU.Chr05.1261, EAND.evm.TU.Chr07.567			NNAJ.FUN_034170		
N5.HOG0000144	OG0000011	n25			EAND.evm.TU.Chr03.941, EAND.evm.TU.Chr07.950					
N5.HOG0000145	OG0000011	n33			EAND.evm.TU.Chr01.1320, EAND.evm.TU.Chr01.1345, EAND.evm.TU.Chr01.1346, EAND.evm.TU.Chr01.2031, EAND.evm.TU.Chr01.2760, EAND.evm.TU.Chr01.3492, EAND.evm.TU.Chr01.3596, EAND.evm.TU.Chr01.3828, EAND.evm.TU.Chr01.452, EAND.evm.TU.Chr01.982, EAND.evm.TU.Chr02.1101, EAND.evm.TU.Chr02.177, EAND.evm.TU.Chr02.1809, EAND.evm.TU.Chr02.2060, EAND.evm.TU.Chr02.2061, EAND.evm.TU.Chr02.2531, EAND.evm.TU.Chr02.312, EAND.evm.TU.Chr02.3345, EAND.evm.TU.Chr02.745, EAND.evm.TU.Chr02.905, EAND.evm.TU.Chr03.490, EAND.evm.TU.Chr03.491, EAND.evm.TU.Chr04.2338, EAND.evm.TU.Chr04.268, EAND.evm.TU.Chr05.1483, EAND.evm.TU.Chr05.2145, EAND.evm.TU.Chr05.322, EAND.evm.TU.Chr07.1114, EAND.evm.TU.Chr07.1517, EAND.evm.TU.Chr07.2034, EAND.evm.TU.Chr07.2035, EAND.evm.TU.Chr07.569, EAND.evm.TU.Chr08.1876, EAND.evm.TU.Chr09.782, EAND.evm.TU.Chr09.930, EAND.evm.TU.Chr11.81, EAND.evm.TU.ctg3474.2, EAND.evm.TU.ctg4309.1, EAND.evm.TU.ctg873.1, EAND.evm.TU.ctg873.2			NNAJ.FUN_005243		
N5.HOG0000146	OG0000011	n73			EAND.evm.TU.Chr03.916, EAND.evm.TU.Chr04.2032, EAND.evm.TU.Chr05.1628, EAND.evm.TU.Chr05.1629, EAND.evm.TU.Chr05.1929, EAND.evm.TU.Chr05.1981, EAND.evm.TU.Chr05.2051, EAND.evm.TU.Chr06.2016, EAND.evm.TU.Chr09.639, EAND.evm.TU.ctg5750.2			NNAJ.FUN_029374		
N5.HOG0000147	OG0000011	n84			EAND.evm.TU.Chr02.1005, EAND.evm.TU.Chr06.1492, EAND.evm.TU.ctg6094.2					
N5.HOG0000148	OG0000011	n86			EAND.evm.TU.Chr01.1698, EAND.evm.TU.Chr01.1901, EAND.evm.TU.Chr01.2175, EAND.evm.TU.Chr01.335, EAND.evm.TU.Chr03.2003, EAND.evm.TU.Chr06.576, EAND.evm.TU.Chr07.1118, EAND.evm.TU.Chr10.1039, EAND.evm.TU.Chr11.1253					
N5.HOG0000149	OG0000011	n94			EAND.evm.TU.Chr01.2018, EAND.evm.TU.Chr01.983, EAND.evm.TU.Chr02.1808, EAND.evm.TU.Chr02.313, EAND.evm.TU.Chr03.2004, EAND.evm.TU.Chr03.2568, EAND.evm.TU.Chr05.2143, EAND.evm.TU.Chr06.577, EAND.evm.TU.Chr07.1117, EAND.evm.TU.Chr10.634, EAND.evm.TU.Chr11.1348, EAND.evm.TU.ctg5750.3, EAND.evm.TU.ctg617.7			NNAJ.FUN_006374		
N5.HOG0000150	OG0000011	n113			EAND.evm.TU.ctg2884.1					
N5.HOG0000151	OG0000011	n120						NNAJ.FUN_029369		
N5.HOG0000152	OG0000011	n121						NNAJ.FUN_040889		
N5.HOG0000153	OG0000011	n122			EAND.evm.TU.Chr05.1319, EAND.evm.TU.ctg6094.1			NNAJ.FUN_006373		
N5.HOG0000154	OG0000011	n127			EAND.evm.TU.Chr01.2017, EAND.evm.TU.Chr03.1715, EAND.evm.TU.Chr05.1247, EAND.evm.TU.Chr11.1238			NNAJ.FUN_021209		
N5.HOG0000155	OG0000011	n131						NNAJ.FUN_007956, NNAJ.FUN_007957, NNAJ.FUN_018429		
N5.HOG0000156	OG0000011	n136			EAND.evm.TU.Chr01.3766, EAND.evm.TU.Chr04.27					
N5.HOG0000157	OG0000011	n139			EAND.evm.TU.Chr06.892			NNAJ.FUN_040891		
N5.HOG0000158	OG0000011	n142			EAND.evm.TU.Chr11.1349			NNAJ.FUN_029372		
N5.HOG0000159	OG0000011	n145			EAND.evm.TU.Chr07.838			NNAJ.FUN_013849		
N5.HOG0000160	OG0000011	n146			EAND.evm.TU.Chr01.1347, EAND.evm.TU.Chr02.1589, EAND.evm.TU.Chr02.314, EAND.evm.TU.Chr05.1928, EAND.evm.TU.Chr05.2052, EAND.evm.TU.Chr05.2144, EAND.evm.TU.Chr06.578, EAND.evm.TU.Chr08.2113, EAND.evm.TU.Chr10.1040, EAND.evm.TU.ctg1561.6					
N5.HOG0000161	OG0000012	n1						NNAJ.FUN_031548		
N5.HOG0000162	OG0000012	n52						NNAJ.FUN_003448		
N5.HOG0000163	OG0000012	n53			EAND.evm.TU.Chr05.1855			NNAJ.FUN_003742, NNAJ.FUN_005324, NNAJ.FUN_005577		
N5.HOG0000164	OG0000012	n123						NNAJ.FUN_024044		
N5.HOG0000165	OG0000012	n126						NNAJ.FUN_029201		
N5.HOG0000166	OG0000012	n127						NNAJ.FUN_018598, NNAJ.FUN_031533		
N5.HOG0000167	OG0000013	n6						NNAJ.FUN_004500, NNAJ.FUN_004503		
N5.HOG0000168	OG0000013	n9						NNAJ.FUN_039743, NNAJ.FUN_042235		
N5.HOG0000169	OG0000013	n13						NNAJ.FUN_022835, NNAJ.FUN_022838		
N5.HOG0000170	OG0000013	n15			EAND.evm.TU.Chr02.2031, EAND.evm.TU.Chr02.2032, EAND.evm.TU.Chr02.2033, EAND.evm.TU.Chr02.3403, EAND.evm.TU.Chr02.3405, EAND.evm.TU.Chr02.3406, EAND.evm.TU.Chr02.3500, EAND.evm.TU.Chr02.3501, EAND.evm.TU.Chr02.3502, EAND.evm.TU.Chr02.3510, EAND.evm.TU.Chr02.3560, EAND.evm.TU.Chr02.3561, EAND.evm.TU.Chr02.3562, EAND.evm.TU.Chr05.1692, EAND.evm.TU.Chr05.1693, EAND.evm.TU.Chr05.2039, EAND.evm.TU.Chr05.2040, EAND.evm.TU.Chr05.2056, EAND.evm.TU.Chr05.2057, EAND.evm.TU.Chr05.2127, EAND.evm.TU.Chr05.71, EAND.evm.TU.Chr05.72, EAND.evm.TU.Chr05.74, EAND.evm.TU.Chr05.75, EAND.evm.TU.Chr06.2279, EAND.evm.TU.Chr06.2281, EAND.evm.TU.Chr06.2283, EAND.evm.TU.ctg4649.1, EAND.evm.TU.ctg5626.1			NNAJ.FUN_022836, NNAJ.FUN_022839		
N5.HOG0000171	OG0000013	n45			EAND.evm.TU.Chr11.1526, EAND.evm.TU.Chr11.1527, EAND.evm.TU.Chr11.1528			NNAJ.FUN_022837, NNAJ.FUN_022840		
N5.HOG0000172	OG0000013	n51			EAND.evm.TU.Chr02.2030			NNAJ.FUN_022842, NNAJ.FUN_022843, NNAJ.FUN_022844		
N5.HOG0000173	OG0000013	n115			EAND.evm.TU.Chr04.135			NNAJ.FUN_009486		
N5.HOG0000174	OG0000013	n119			EAND.evm.TU.Chr03.1600			NNAJ.FUN_009454		
N5.HOG0000175	OG0000013	n120			EAND.evm.TU.Chr03.1599			NNAJ.FUN_009453, NNAJ.FUN_009455, NNAJ.FUN_009483		
N5.HOG0000176	OG0000013	n123			EAND.evm.TU.Chr05.73			NNAJ.FUN_037758		
N5.HOG0000177	OG0000013	n128			EAND.evm.TU.Chr02.3436, EAND.evm.TU.ctg4993.1			NNAJ.FUN_039746		
N5.HOG0000178	OG0000013	n131			EAND.evm.TU.Chr02.3143, EAND.evm.TU.ctg2570.2			NNAJ.FUN_039465, NNAJ.FUN_039470		
N5.HOG0000179	OG0000013	n135			EAND.evm.TU.Chr02.3144, EAND.evm.TU.Chr02.3145, EAND.evm.TU.ctg2570.1			NNAJ.FUN_039468, NNAJ.FUN_039749		
N5.HOG0000180	OG0000013	n140			EAND.evm.TU.Chr11.1158			NNAJ.FUN_028740		
N5.HOG0000181	OG0000013	n145						NNAJ.FUN_039461, NNAJ.FUN_039463, NNAJ.FUN_039467		
N5.HOG0000182	OG0000014	n16			EAND.evm.TU.Chr01.3226			NNAJ.FUN_024628		
N5.HOG0000183	OG0000014	n21						NNAJ.FUN_024621, NNAJ.FUN_024622		
N5.HOG0000184	OG0000014	n23			EAND.evm.TU.Chr01.3206, EAND.evm.TU.Chr01.3207, EAND.evm.TU.Chr01.3208, EAND.evm.TU.Chr01.3210, EAND.evm.TU.Chr01.3211, EAND.evm.TU.Chr01.3212, EAND.evm.TU.Chr01.3213, EAND.evm.TU.Chr01.3214, EAND.evm.TU.Chr01.3215			NNAJ.FUN_024611, NNAJ.FUN_046823		
N5.HOG0000185	OG0000014	n33			EAND.evm.TU.Chr01.3205, EAND.evm.TU.Chr01.3227, EAND.evm.TU.Chr01.3228, EAND.evm.TU.Chr01.3230, EAND.evm.TU.ctg3208.1, EAND.evm.TU.ctg3208.2, EAND.evm.TU.ctg4144.1			NNAJ.FUN_024612, NNAJ.FUN_024618, NNAJ.FUN_024619, NNAJ.FUN_024629, NNAJ.FUN_024630, NNAJ.FUN_024631, NNAJ.FUN_024632, NNAJ.FUN_024633, NNAJ.FUN_024634		
N5.HOG0000186	OG0000014	n55			EAND.evm.TU.Chr10.852			NNAJ.FUN_011926		
N5.HOG0000187	OG0000014	n58			EAND.evm.TU.Chr06.952			NNAJ.FUN_021677, NNAJ.FUN_021678, NNAJ.FUN_021680		
N5.HOG0000188	OG0000014	n65			EAND.evm.TU.Chr01.1532, EAND.evm.TU.Chr01.1534, EAND.evm.TU.ctg3116.2			NNAJ.FUN_011922, NNAJ.FUN_011923, NNAJ.FUN_011924, NNAJ.FUN_011925, NNAJ.FUN_011927, NNAJ.FUN_011928, NNAJ.FUN_011929, NNAJ.FUN_011930		
N5.HOG0000189	OG0000014	n84			EAND.evm.TU.Chr02.3484, EAND.evm.TU.Chr02.3496, EAND.evm.TU.Chr02.3505, EAND.evm.TU.Chr02.3512, EAND.evm.TU.Chr02.3579, EAND.evm.TU.ctg2822.1, EAND.evm.TU.ctg4665.1			NNAJ.FUN_007330, NNAJ.FUN_016168, NNAJ.FUN_025524, NNAJ.FUN_035268, NNAJ.FUN_035269, NNAJ.FUN_035471, NNAJ.FUN_035472, NNAJ.FUN_035509, NNAJ.FUN_035510, NNAJ.FUN_035524, NNAJ.FUN_035565, NNAJ.FUN_040112, NNAJ.FUN_044474, NNAJ.FUN_044479, NNAJ.FUN_044481		
N5.HOG0000190	OG0000014	n105			EAND.evm.TU.Chr02.577, EAND.evm.TU.Chr02.578, EAND.evm.TU.Chr03.1994, EAND.evm.TU.Chr06.1124, EAND.evm.TU.Chr06.1125, EAND.evm.TU.Chr06.1126, EAND.evm.TU.Chr06.1127, EAND.evm.TU.Chr06.1129, EAND.evm.TU.Chr06.1130, EAND.evm.TU.Chr06.1131, EAND.evm.TU.Chr06.1132, EAND.evm.TU.Chr06.1133, EAND.evm.TU.Chr06.1135, EAND.evm.TU.Chr06.1136, EAND.evm.TU.Chr06.1137, EAND.evm.TU.Chr06.1139, EAND.evm.TU.Chr07.1622, EAND.evm.TU.ctg2860.1, EAND.evm.TU.ctg5469.1, EAND.evm.TU.ctg5755.1			NNAJ.FUN_037654, NNAJ.FUN_037702, NNAJ.FUN_037703, NNAJ.FUN_037704, NNAJ.FUN_037705, NNAJ.FUN_037707, NNAJ.FUN_037708, NNAJ.FUN_037709, NNAJ.FUN_037710, NNAJ.FUN_037711, NNAJ.FUN_037712, NNAJ.FUN_037713, NNAJ.FUN_037714, NNAJ.FUN_037715, NNAJ.FUN_037719, NNAJ.FUN_037720, NNAJ.FUN_037721, NNAJ.FUN_037722, NNAJ.FUN_037723, NNAJ.FUN_037725, NNAJ.FUN_046914		
N5.HOG0000191	OG0000015	n14			EAND.evm.TU.Chr10.1619			NNAJ.FUN_017745, NNAJ.FUN_025788, NNAJ.FUN_025789, NNAJ.FUN_025790, NNAJ.FUN_025791, NNAJ.FUN_025792, NNAJ.FUN_025793, NNAJ.FUN_025794, NNAJ.FUN_025845		
N5.HOG0000192	OG0000015	n30			EAND.evm.TU.Chr04.1, EAND.evm.TU.ctg1410.1, EAND.evm.TU.ctg1410.2			NNAJ.FUN_044429, NNAJ.FUN_044445, NNAJ.FUN_044446, NNAJ.FUN_044448		
N5.HOG0000193	OG0000015	n37						NNAJ.FUN_035416, NNAJ.FUN_035418, NNAJ.FUN_035420, NNAJ.FUN_044403		
N5.HOG0000194	OG0000015	n41			EAND.evm.TU.Chr04.52			NNAJ.FUN_035627, NNAJ.FUN_035628, NNAJ.FUN_035629, NNAJ.FUN_036404, NNAJ.FUN_036405, NNAJ.FUN_044396, NNAJ.FUN_044409		
N5.HOG0000195	OG0000015	n48			EAND.evm.TU.Chr04.37, EAND.evm.TU.Chr04.43			NNAJ.FUN_035624, NNAJ.FUN_035626		
N5.HOG0000196	OG0000015	n51						NNAJ.FUN_025785, NNAJ.FUN_025835, NNAJ.FUN_025838, NNAJ.FUN_025843		
N5.HOG0000197	OG0000015	n54						NNAJ.FUN_008109, NNAJ.FUN_008110, NNAJ.FUN_008111, NNAJ.FUN_008113, NNAJ.FUN_022134, NNAJ.FUN_044413, NNAJ.FUN_044414, NNAJ.FUN_044415, NNAJ.FUN_044416, NNAJ.FUN_044424, NNAJ.FUN_044425, NNAJ.FUN_044426, NNAJ.FUN_044427, NNAJ.FUN_044450, NNAJ.FUN_044451, NNAJ.FUN_044452		
N5.HOG0000198	OG0000015	n72			EAND.evm.TU.Chr04.32, EAND.evm.TU.ctg1410.3, EAND.evm.TU.ctg2499.1, EAND.evm.TU.ctg2829.1			NNAJ.FUN_035623		
N5.HOG0000199	OG0000015	n79						NNAJ.FUN_035346, NNAJ.FUN_044389, NNAJ.FUN_044390, NNAJ.FUN_044394, NNAJ.FUN_044404, NNAJ.FUN_044405, NNAJ.FUN_044410, NNAJ.FUN_044420, NNAJ.FUN_044430, NNAJ.FUN_044433, NNAJ.FUN_044447, NNAJ.FUN_044449		
N5.HOG0000200	OG0000015	n95			EAND.evm.TU.Chr04.2, EAND.evm.TU.ctg3043.1			NNAJ.FUN_044431		
N5.HOG0000201	OG0000015	n97			EAND.evm.TU.Chr05.757			NNAJ.FUN_006215, NNAJ.FUN_007554		
N5.HOG0000202	OG0000015	n99			EAND.evm.TU.Chr06.2094			NNAJ.FUN_011791		
N5.HOG0000203	OG0000015	n100						NNAJ.FUN_007518, NNAJ.FUN_007522, NNAJ.FUN_008106, NNAJ.FUN_008112		
N5.HOG0000204	OG0000015	n104						NNAJ.FUN_035625		
N5.HOG0000205	OG0000015	n108						NNAJ.FUN_011076		
N5.HOG0000206	OG0000015	n110						NNAJ.FUN_003344, NNAJ.FUN_026766, NNAJ.FUN_035491, NNAJ.FUN_042728, NNAJ.FUN_044398, NNAJ.FUN_044884		
N5.HOG0000207	OG0000015	n119			EAND.evm.TU.Chr05.768, EAND.evm.TU.Chr05.769, EAND.evm.TU.Chr05.776					
N5.HOG0000208	OG0000015	n123			EAND.evm.TU.ctg3787.1			NNAJ.FUN_008103, NNAJ.FUN_008104, NNAJ.FUN_008107, NNAJ.FUN_008108, NNAJ.FUN_008115		
N5.HOG0000209	OG0000015	n128			EAND.evm.TU.Chr05.774			NNAJ.FUN_008105		
N5.HOG0000210	OG0000015	n129			EAND.evm.TU.Chr05.771			NNAJ.FUN_007517, NNAJ.FUN_007519, NNAJ.FUN_007521, NNAJ.FUN_007524, NNAJ.FUN_007528, NNAJ.FUN_007530, NNAJ.FUN_007532, NNAJ.FUN_007534		
N5.HOG0000211	OG0000016	n6						NNAJ.FUN_036878		
N5.HOG0000212	OG0000016	n20			EAND.evm.TU.Chr01.211, EAND.evm.TU.Chr01.215, EAND.evm.TU.Chr01.216			NNAJ.FUN_000609, NNAJ.FUN_000621, NNAJ.FUN_000622, NNAJ.FUN_000624, NNAJ.FUN_000625, NNAJ.FUN_000627		
N5.HOG0000213	OG0000016	n28			EAND.evm.TU.Chr01.204, EAND.evm.TU.Chr01.212, EAND.evm.TU.Chr01.217, EAND.evm.TU.ctg1681.1, EAND.evm.TU.ctg2264.1, EAND.evm.TU.ctg2487.1			NNAJ.FUN_000628		
N5.HOG0000214	OG0000016	n35			EAND.evm.TU.Chr01.200, EAND.evm.TU.Chr01.203, EAND.evm.TU.Chr01.205, EAND.evm.TU.Chr01.221, EAND.evm.TU.Chr01.222, EAND.evm.TU.Chr04.2696, EAND.evm.TU.ctg1178.2, EAND.evm.TU.ctg1178.4, EAND.evm.TU.ctg3286.1, EAND.evm.TU.ctg4731.1					
N5.HOG0000215	OG0000016	n56			EAND.evm.TU.Chr01.192			NNAJ.FUN_000668, NNAJ.FUN_000669, NNAJ.FUN_000671, NNAJ.FUN_000672		
N5.HOG0000216	OG0000016	n61			EAND.evm.TU.Chr01.195, EAND.evm.TU.Chr01.201			NNAJ.FUN_000631, NNAJ.FUN_000632, NNAJ.FUN_000633, NNAJ.FUN_000634, NNAJ.FUN_000638, NNAJ.FUN_000639, NNAJ.FUN_000640, NNAJ.FUN_000643, NNAJ.FUN_000644, NNAJ.FUN_000647, NNAJ.FUN_000648, NNAJ.FUN_000649, NNAJ.FUN_000650, NNAJ.FUN_000651, NNAJ.FUN_000653, NNAJ.FUN_000654		
N5.HOG0000217	OG0000016	n78			EAND.evm.TU.Chr01.194, EAND.evm.TU.Chr01.199			NNAJ.FUN_000665, NNAJ.FUN_000666		
N5.HOG0000218	OG0000016	n81			EAND.evm.TU.Chr01.230, EAND.evm.TU.ctg2002.2			NNAJ.FUN_000582		
N5.HOG0000219	OG0000016	n93			EAND.evm.TU.Chr01.544			NNAJ.FUN_000590		
N5.HOG0000220	OG0000016	n94			EAND.evm.TU.Chr01.219			NNAJ.FUN_000608		
N5.HOG0000221	OG0000016	n95			EAND.evm.TU.Chr01.218			NNAJ.FUN_000593, NNAJ.FUN_000603, NNAJ.FUN_000618		
N5.HOG0000222	OG0000016	n99			EAND.evm.TU.Chr01.223			NNAJ.FUN_000597, NNAJ.FUN_000599, NNAJ.FUN_000605, NNAJ.FUN_000607, NNAJ.FUN_000617		
N5.HOG0000223	OG0000016	n104			EAND.evm.TU.Chr01.232, EAND.evm.TU.Chr01.536, EAND.evm.TU.Chr01.540, EAND.evm.TU.Chr01.541			NNAJ.FUN_000583, NNAJ.FUN_000584		
N5.HOG0000224	OG0000016	n121			EAND.evm.TU.Chr01.220, EAND.evm.TU.Chr01.543			NNAJ.FUN_000586		
N5.HOG0000225	OG0000016	n123			EAND.evm.TU.Chr01.225, EAND.evm.TU.Chr01.226			NNAJ.FUN_000591, NNAJ.FUN_000595, NNAJ.FUN_000600, NNAJ.FUN_000604, NNAJ.FUN_000612, NNAJ.FUN_000613		
N5.HOG0000226	OG0000017	n7			EAND.evm.TU.Chr09.854			NNAJ.FUN_036009		
N5.HOG0000227	OG0000017	n8			EAND.evm.TU.Chr05.1788			NNAJ.FUN_009582		
N5.HOG0000228	OG0000017	n9			EAND.evm.TU.Chr02.3433, EAND.evm.TU.ctg5866.1			NNAJ.FUN_024038		
N5.HOG0000229	OG0000017	n12			EAND.evm.TU.Chr01.2203, EAND.evm.TU.Chr02.291, EAND.evm.TU.Chr03.1670, EAND.evm.TU.Chr05.366, EAND.evm.TU.Chr05.714, EAND.evm.TU.Chr05.723, EAND.evm.TU.Chr06.798, EAND.evm.TU.Chr07.1111, EAND.evm.TU.Chr08.2137, EAND.evm.TU.Chr09.617, EAND.evm.TU.ctg2819.2, EAND.evm.TU.ctg821.6					
N5.HOG0000230	OG0000017	n24			EAND.evm.TU.Chr01.1929, EAND.evm.TU.Chr01.2101, EAND.evm.TU.Chr01.2171, EAND.evm.TU.Chr01.784, EAND.evm.TU.Chr02.2159, EAND.evm.TU.Chr04.134, EAND.evm.TU.Chr04.1818, EAND.evm.TU.Chr04.1895, EAND.evm.TU.Chr05.1577, EAND.evm.TU.Chr05.1588, EAND.evm.TU.Chr06.1326, EAND.evm.TU.Chr08.1962, EAND.evm.TU.Chr08.973, EAND.evm.TU.Chr10.3, EAND.evm.TU.Chr10.953, EAND.evm.TU.Chr11.1040, EAND.evm.TU.Chr11.1110, EAND.evm.TU.Chr11.1476, EAND.evm.TU.ctg1252.1, EAND.evm.TU.ctg1252.2, EAND.evm.TU.ctg1252.3, EAND.evm.TU.ctg2177.2, EAND.evm.TU.ctg2691.1, EAND.evm.TU.ctg3017.2, EAND.evm.TU.ctg3509.1, EAND.evm.TU.ctg3509.2, EAND.evm.TU.ctg4358.1, EAND.evm.TU.ctg969.4			NNAJ.FUN_031076, NNAJ.FUN_031077, NNAJ.FUN_031078		
N5.HOG0000231	OG0000017	n56			EAND.evm.TU.Chr02.2160, EAND.evm.TU.Chr02.2964, EAND.evm.TU.Chr04.1962, EAND.evm.TU.Chr05.1296, EAND.evm.TU.Chr06.2147, EAND.evm.TU.Chr08.1432			NNAJ.FUN_005412, NNAJ.FUN_031794		
N5.HOG0000232	OG0000017	n66			EAND.evm.TU.Chr01.3253, EAND.evm.TU.Chr02.3571, EAND.evm.TU.Chr02.3577, EAND.evm.TU.Chr05.1138, EAND.evm.TU.Chr05.398, EAND.evm.TU.Chr10.607, EAND.evm.TU.ctg1930.1, EAND.evm.TU.ctg3007.1					
