HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N1.HOG0001216	OG0000670	n10		DELA.g3025	EAND.evm.TU.Chr01.156, EAND.evm.TU.Chr03.40, EAND.evm.TU.Chr04.2204, EAND.evm.TU.Chr05.1263		MVUL.evm.TU.MV007009520, MVUL.evm.TU.MV019002420, MVUL.evm.TU.MV031004050, MVUL.evm.TU.MV039007060	NNAJ.FUN_010214, NNAJ.FUN_010216, NNAJ.FUN_030701, NNAJ.FUN_030702		
N1.HOG0001217	OG0000671	n3		DELA.g10077	EAND.evm.TU.Chr10.1172		MVUL.evm.TU.MV021000920, MVUL.evm.TU.MV021001070, MVUL.evm.TU.MV032009270	NNAJ.FUN_026362		
N1.HOG0001218	OG0000671	n8		DELA.g2583				NNAJ.FUN_011151, NNAJ.FUN_011154		
N1.HOG0001219	OG0000671	n10			EAND.evm.TU.Chr01.1364		MVUL.evm.TU.MV014008110, MVUL.evm.TU.MV014008130	NNAJ.FUN_002337, NNAJ.FUN_002338, NNAJ.FUN_011152, NNAJ.FUN_011153, NNAJ.FUN_011155, NNAJ.FUN_011156		
N1.HOG0001220	OG0000672	n2		DELA.g9598	EAND.evm.TU.Chr02.2893		MVUL.evm.TU.MV007004630, MVUL.evm.TU.MV019007570	NNAJ.FUN_039701, NNAJ.FUN_039702, NNAJ.FUN_043145		
N1.HOG0001221	OG0000672	n9		DELA.g1115	EAND.evm.TU.Chr10.360		MVUL.evm.TU.MV007010310	NNAJ.FUN_027620, NNAJ.FUN_027621		
N1.HOG0001222	OG0000672	n13		DELA.g4310	EAND.evm.TU.Chr01.2957		MVUL.evm.TU.MV041000390	NNAJ.FUN_036866, NNAJ.FUN_036867		
N1.HOG0001223	OG0000673	n0		DELA.g6033	EAND.evm.TU.Chr01.1232		MVUL.evm.TU.MV008006490	NNAJ.FUN_002090		
N1.HOG0001224	OG0000674	n6			EAND.evm.TU.Chr01.745		MVUL.evm.TU.MV009000590, MVUL.evm.TU.MV010005120, MVUL.evm.TU.MV015001190	NNAJ.FUN_001201, NNAJ.FUN_034316		
N1.HOG0001225	OG0000674	n12		DELA.g13206	EAND.evm.TU.Chr03.2997		MVUL.evm.TU.MV008011510, MVUL.evm.TU.MV014001140	NNAJ.FUN_012101		
N1.HOG0001226	OG0000674	n16		DELA.g11218, DELA.g58	EAND.evm.TU.Chr02.2809			NNAJ.FUN_039101, NNAJ.FUN_039102		
N1.HOG0001227	OG0000674	n20					MVUL.evm.TU.MV015001180, MVUL.evm.TU.MV017005120	NNAJ.FUN_001199		
N1.HOG0001228	OG0000675	n2		DELA.g15200	EAND.evm.TU.Chr05.1278		MVUL.evm.TU.MV013009870			
N1.HOG0001229	OG0000675	n4		DELA.g12103	EAND.evm.TU.Chr09.662, EAND.evm.TU.Chr09.664		MVUL.evm.TU.MV009001730, MVUL.evm.TU.MV009001740, MVUL.evm.TU.MV015000090	NNAJ.FUN_018359		
N1.HOG0001230	OG0000676	n0		DELA.g13932	EAND.evm.TU.Chr01.2012, EAND.evm.TU.Chr01.2294, EAND.evm.TU.Chr02.1056, EAND.evm.TU.Chr02.2255, EAND.evm.TU.Chr02.3276, EAND.evm.TU.Chr04.1660, EAND.evm.TU.Chr05.1251, EAND.evm.TU.Chr06.1150, EAND.evm.TU.Chr06.1377, EAND.evm.TU.Chr06.2074, EAND.evm.TU.Chr06.563, EAND.evm.TU.Chr09.543, EAND.evm.TU.Chr09.558, EAND.evm.TU.Chr10.1769, EAND.evm.TU.ctg3360.2, EAND.evm.TU.ctg3776.2		MVUL.evm.TU.MV026003120	NNAJ.FUN_003610		
N1.HOG0001231	OG0000677	n0		DELA.g10115	EAND.evm.TU.Chr07.1121		MVUL.evm.TU.MV001000190, MVUL.evm.TU.MV004013540, MVUL.evm.TU.MV004014000, MVUL.evm.TU.MV004014120, MVUL.evm.TU.MV004014130, MVUL.evm.TU.MV004015630, MVUL.evm.TU.MV004016370, MVUL.evm.TU.MV004016380, MVUL.evm.TU.MV005001470, MVUL.evm.TU.MV006008930, MVUL.evm.TU.MV009006510, MVUL.evm.TU.MV009006820, MVUL.evm.TU.MV019008790, MVUL.evm.TU.MV025001230, MVUL.evm.TU.MV030002260, MVUL.evm.TU.MV034000230, MVUL.evm.TU.MV034005160, MVUL.evm.TU.MV035003340	NNAJ.FUN_014322		
N1.HOG0001232	OG0000678	n2			EAND.evm.TU.Chr08.404		MVUL.evm.TU.MV022004130	NNAJ.FUN_032365		
N1.HOG0001233	OG0000678	n6		DELA.g1755	EAND.evm.TU.Chr02.1525		MVUL.evm.TU.MV001003090	NNAJ.FUN_023708, NNAJ.FUN_023709		
N1.HOG0001234	OG0000678	n10		DELA.g12698	EAND.evm.TU.Chr04.579, EAND.evm.TU.ctg5811.1		MVUL.evm.TU.MV036006160	NNAJ.FUN_034557, NNAJ.FUN_034558		
N1.HOG0001235	OG0000678	n15			EAND.evm.TU.Chr01.1424		MVUL.evm.TU.MV038000620, MVUL.evm.TU.MV040007990	NNAJ.FUN_002531		
N1.HOG0001236	OG0000679	n2		DELA.g12872	EAND.evm.TU.Chr01.3461		MVUL.evm.TU.MV001027830, MVUL.evm.TU.MV001027850	NNAJ.FUN_025091, NNAJ.FUN_025092, NNAJ.FUN_025093		
N1.HOG0001237	OG0000679	n8		DELA.g2943	EAND.evm.TU.Chr02.744, EAND.evm.TU.Chr02.746		MVUL.evm.TU.MV005014550	NNAJ.FUN_037783, NNAJ.FUN_037785, NNAJ.FUN_037787, NNAJ.FUN_037788, NNAJ.FUN_037789, NNAJ.FUN_037790, NNAJ.FUN_037791, NNAJ.FUN_037792, NNAJ.FUN_037793		
N1.HOG0001238	OG0000680	n0		DELA.g2262	EAND.evm.TU.Chr01.1912, EAND.evm.TU.Chr01.1922, EAND.evm.TU.Chr01.1923, EAND.evm.TU.Chr01.1924, EAND.evm.TU.Chr01.2885, EAND.evm.TU.Chr01.2886, EAND.evm.TU.Chr08.1284		MVUL.evm.TU.MV012005390, MVUL.evm.TU.MV025000050, MVUL.evm.TU.MV025000380, MVUL.evm.TU.MV038002120, MVUL.evm.TU.MV038002140, MVUL.evm.TU.MV038002150	NNAJ.FUN_003407, NNAJ.FUN_003408, NNAJ.FUN_035411, NNAJ.FUN_035498, NNAJ.FUN_035575, NNAJ.FUN_035576, NNAJ.FUN_035585, NNAJ.FUN_035590, NNAJ.FUN_047170		
N1.HOG0001239	OG0000681	n0		DELA.g4664	EAND.evm.TU.Chr08.580, EAND.evm.TU.Chr08.581		MVUL.evm.TU.MV001014810, MVUL.evm.TU.MV001017800, MVUL.evm.TU.MV002005820, MVUL.evm.TU.MV005000960, MVUL.evm.TU.MV014009760, MVUL.evm.TU.MV020001450, MVUL.evm.TU.MV022005540, MVUL.evm.TU.MV024008840, MVUL.evm.TU.MV027003560, MVUL.evm.TU.MV027003580, MVUL.evm.TU.MV028003710, MVUL.evm.TU.MV035006760, MVUL.evm.TU.MV075000110, MVUL.evm.TU.MV075000140, MVUL.evm.TU.MV086000060, MVUL.evm.TU.MV086000080	NNAJ.FUN_032047		
N1.HOG0001240	OG0000682	n2		DELA.g4728				NNAJ.FUN_045917		
N1.HOG0001241	OG0000682	n4		DELA.g5325			MVUL.evm.TU.MV020010770			
N1.HOG0001242	OG0000682	n5		DELA.g6946, DELA.g8848	EAND.evm.TU.Chr05.571		MVUL.evm.TU.MV004015650, MVUL.evm.TU.MV004015690, MVUL.evm.TU.MV004016220, MVUL.evm.TU.MV021003550, MVUL.evm.TU.MV043000350, MVUL.evm.TU.MV145000030, MVUL.evm.TU.MV145000040	NNAJ.FUN_007203, NNAJ.FUN_007989, NNAJ.FUN_007991, NNAJ.FUN_007992, NNAJ.FUN_007994		
N1.HOG0001243	OG0000683	n0			EAND.evm.TU.Chr02.186, EAND.evm.TU.Chr10.836		MVUL.evm.TU.MV001024980, MVUL.evm.TU.MV006005840, MVUL.evm.TU.MV006005850, MVUL.evm.TU.MV006005860, MVUL.evm.TU.MV006006870, MVUL.evm.TU.MV012006770, MVUL.evm.TU.MV018007360, MVUL.evm.TU.MV018007460, MVUL.evm.TU.MV019008770, MVUL.evm.TU.MV028001490, MVUL.evm.TU.MV029005090, MVUL.evm.TU.MV029005100, MVUL.evm.TU.MV029005110, MVUL.evm.TU.MV029005120, MVUL.evm.TU.MV032004480, MVUL.evm.TU.MV034005220, MVUL.evm.TU.MV037001510, MVUL.evm.TU.MV118000120	NNAJ.FUN_000601, NNAJ.FUN_035448, NNAJ.FUN_035455		
N1.HOG0001244	OG0000684	n0			EAND.evm.TU.Chr02.2505, EAND.evm.TU.Chr03.1956, EAND.evm.TU.Chr04.2157, EAND.evm.TU.Chr04.2562, EAND.evm.TU.Chr07.2190, EAND.evm.TU.Chr11.871		MVUL.evm.TU.MV001020410, MVUL.evm.TU.MV001020420, MVUL.evm.TU.MV006008120, MVUL.evm.TU.MV007009420, MVUL.evm.TU.MV019002470, MVUL.evm.TU.MV025007330	NNAJ.FUN_010198, NNAJ.FUN_016179, NNAJ.FUN_020244, NNAJ.FUN_020936, NNAJ.FUN_028252, NNAJ.FUN_038644		
N1.HOG0001245	OG0000685	n0			EAND.evm.TU.Chr05.1949, EAND.evm.TU.Chr05.2017, EAND.evm.TU.Chr05.2046, EAND.evm.TU.Chr05.2071, EAND.evm.TU.Chr05.2077, EAND.evm.TU.Chr05.2079, EAND.evm.TU.Chr05.2080, EAND.evm.TU.Chr05.2084, EAND.evm.TU.Chr05.2097, EAND.evm.TU.Chr05.225, EAND.evm.TU.Chr05.226, EAND.evm.TU.Chr05.2260, EAND.evm.TU.Chr05.238, EAND.evm.TU.Chr05.246, EAND.evm.TU.ctg1254.5, EAND.evm.TU.ctg1531.4, EAND.evm.TU.ctg1898.1, EAND.evm.TU.ctg1964.1, EAND.evm.TU.ctg1964.2, EAND.evm.TU.ctg2192.1, EAND.evm.TU.ctg2219.1			NNAJ.FUN_004918, NNAJ.FUN_008281		
N1.HOG0001246	OG0000686	n0						NNAJ.FUN_037948		
N1.HOG0001247	OG0000687	n0						NNAJ.FUN_008284		
N1.HOG0001248	OG0000688	n0		DELA.g13546	EAND.evm.TU.Chr03.1995, EAND.evm.TU.Chr04.2408, EAND.evm.TU.Chr07.1882, EAND.evm.TU.Chr08.542, EAND.evm.TU.Chr08.543, EAND.evm.TU.Chr10.304		MVUL.evm.TU.MV006008630, MVUL.evm.TU.MV007010510, MVUL.evm.TU.MV019001460, MVUL.evm.TU.MV020003400, MVUL.evm.TU.MV022004380, MVUL.evm.TU.MV027004310, MVUL.evm.TU.MV030000490, MVUL.evm.TU.MV030001980	NNAJ.FUN_010262, NNAJ.FUN_015669, NNAJ.FUN_020495, NNAJ.FUN_027679, NNAJ.FUN_032099		
N1.HOG0001249	OG0000689	n3			EAND.evm.TU.Chr01.3306		MVUL.evm.TU.MV001029870, MVUL.evm.TU.MV041007050	NNAJ.FUN_024739		
N1.HOG0001250	OG0000689	n8		DELA.g11991	EAND.evm.TU.Chr06.948			NNAJ.FUN_040784		
N1.HOG0001251	OG0000689	n10		DELA.g3171	EAND.evm.TU.Chr04.2028, EAND.evm.TU.Chr08.867		MVUL.evm.TU.MV020008070, MVUL.evm.TU.MV022002580, MVUL.evm.TU.MV024003150, MVUL.evm.TU.MV027006640	NNAJ.FUN_033079		
N1.HOG0001252	OG0000689	n17			EAND.evm.TU.Chr08.838		MVUL.evm.TU.MV013010900, MVUL.evm.TU.MV022000430, MVUL.evm.TU.MV027009460	NNAJ.FUN_033000		
N1.HOG0001253	OG0000690	n0		DELA.g134, DELA.g135, DELA.g13752, DELA.g1467, DELA.g3283, DELA.g3701, DELA.g3706, DELA.g3763, DELA.g4092, DELA.g8821	EAND.evm.TU.Chr02.181, EAND.evm.TU.Chr02.2163		MVUL.evm.TU.MV001006710, MVUL.evm.TU.MV001006720, MVUL.evm.TU.MV017006210, MVUL.evm.TU.MV020002780, MVUL.evm.TU.MV030001910, MVUL.evm.TU.MV038001560	NNAJ.FUN_010427		
N1.HOG0001254	OG0000691	n0					MVUL.evm.TU.MV004013390, MVUL.evm.TU.MV006007430, MVUL.evm.TU.MV007003390, MVUL.evm.TU.MV007008340, MVUL.evm.TU.MV008002210, MVUL.evm.TU.MV008003270, MVUL.evm.TU.MV008004210, MVUL.evm.TU.MV011005710, MVUL.evm.TU.MV013010350, MVUL.evm.TU.MV016009390, MVUL.evm.TU.MV018006460, MVUL.evm.TU.MV027001610, MVUL.evm.TU.MV028004550, MVUL.evm.TU.MV030000130, MVUL.evm.TU.MV032003090, MVUL.evm.TU.MV032005060, MVUL.evm.TU.MV033006240, MVUL.evm.TU.MV033008890, MVUL.evm.TU.MV073000090, MVUL.evm.TU.MV105000050, MVUL.evm.TU.MV150000030	NNAJ.FUN_013627		
N1.HOG0001255	OG0000692	n1		DELA.g9119	EAND.evm.TU.Chr06.171, EAND.evm.TU.Chr06.1902, EAND.evm.TU.Chr08.604		MVUL.evm.TU.MV021004420, MVUL.evm.TU.MV027003070, MVUL.evm.TU.MV032005330, MVUL.evm.TU.MV033003480, MVUL.evm.TU.MV035001200	NNAJ.FUN_042082, NNAJ.FUN_043462		
N1.HOG0001256	OG0000692	n13		DELA.g3532	EAND.evm.TU.Chr08.353		MVUL.evm.TU.MV027005030, MVUL.evm.TU.MV030004680, MVUL.evm.TU.MV180000020	NNAJ.FUN_001315, NNAJ.FUN_032430		
N1.HOG0001257	OG0000693	n0					MVUL.evm.TU.MV001017560, MVUL.evm.TU.MV002003100, MVUL.evm.TU.MV002003110, MVUL.evm.TU.MV003005110, MVUL.evm.TU.MV003005120, MVUL.evm.TU.MV003005160, MVUL.evm.TU.MV003005170, MVUL.evm.TU.MV003005180, MVUL.evm.TU.MV013010630, MVUL.evm.TU.MV018008430, MVUL.evm.TU.MV019007280, MVUL.evm.TU.MV019007290, MVUL.evm.TU.MV031002730, MVUL.evm.TU.MV031002740, MVUL.evm.TU.MV033007600, MVUL.evm.TU.MV033007670, MVUL.evm.TU.MV033007680, MVUL.evm.TU.MV033007690, MVUL.evm.TU.MV035006730, MVUL.evm.TU.MV035006740, MVUL.evm.TU.MV039002420, MVUL.evm.TU.MV053000110			
N1.HOG0001258	OG0000694	n0			EAND.evm.TU.Chr06.1073, EAND.evm.TU.Chr06.1077, EAND.evm.TU.Chr09.1188, EAND.evm.TU.Chr09.1802, EAND.evm.TU.Chr09.1803, EAND.evm.TU.Chr09.1804, EAND.evm.TU.ctg5245.1		MVUL.evm.TU.MV026004710, MVUL.evm.TU.MV026004720, MVUL.evm.TU.MV029005010, MVUL.evm.TU.MV029005540	NNAJ.FUN_017427, NNAJ.FUN_017439, NNAJ.FUN_017440, NNAJ.FUN_017441, NNAJ.FUN_017442, NNAJ.FUN_017443, NNAJ.FUN_017444, NNAJ.FUN_017445, NNAJ.FUN_017446, NNAJ.FUN_017447, NNAJ.FUN_017450		
N1.HOG0001259	OG0000695	n0			EAND.evm.TU.Chr01.1258, EAND.evm.TU.Chr03.2439, EAND.evm.TU.Chr04.1573, EAND.evm.TU.Chr04.283, EAND.evm.TU.Chr06.1481		MVUL.evm.TU.MV005011530, MVUL.evm.TU.MV008004160, MVUL.evm.TU.MV014007390, MVUL.evm.TU.MV022009640, MVUL.evm.TU.MV028000790, MVUL.evm.TU.MV033000580	NNAJ.FUN_002143, NNAJ.FUN_002144, NNAJ.FUN_011078, NNAJ.FUN_011079, NNAJ.FUN_022051, NNAJ.FUN_034992, NNAJ.FUN_041079, NNAJ.FUN_043118, NNAJ.FUN_043119		
N1.HOG0001260	OG0000696	n7		DELA.g8637	EAND.evm.TU.Chr04.2274, EAND.evm.TU.Chr04.2275, EAND.evm.TU.Chr04.2276, EAND.evm.TU.Chr04.2277, EAND.evm.TU.Chr04.2282		MVUL.evm.TU.MV039005530	NNAJ.FUN_020705, NNAJ.FUN_020706, NNAJ.FUN_020707, NNAJ.FUN_020709, NNAJ.FUN_020710		
N1.HOG0001261	OG0000696	n18		DELA.g13851			MVUL.evm.TU.MV001005490, MVUL.evm.TU.MV005008430	NNAJ.FUN_021756		
N1.HOG0001262	OG0000697	n0		DELA.g11493, DELA.g11494, DELA.g11582, DELA.g11583	EAND.evm.TU.Chr03.1417, EAND.evm.TU.Chr03.2105, EAND.evm.TU.Chr10.1431		MVUL.evm.TU.MV006008540, MVUL.evm.TU.MV006008560, MVUL.evm.TU.MV006011420, MVUL.evm.TU.MV011000310, MVUL.evm.TU.MV011001630, MVUL.evm.TU.MV021008200, MVUL.evm.TU.MV086000140	NNAJ.FUN_009184, NNAJ.FUN_009185, NNAJ.FUN_010254, NNAJ.FUN_010454, NNAJ.FUN_026018		
N1.HOG0001263	OG0000698	n0		DELA.g2229	EAND.evm.TU.Chr01.2112, EAND.evm.TU.Chr01.889, EAND.evm.TU.Chr02.2532, EAND.evm.TU.Chr02.78, EAND.evm.TU.Chr03.2974		MVUL.evm.TU.MV008011740, MVUL.evm.TU.MV009000640, MVUL.evm.TU.MV014000880, MVUL.evm.TU.MV015001080, MVUL.evm.TU.MV019002640, MVUL.evm.TU.MV030002780, MVUL.evm.TU.MV037006790	NNAJ.FUN_001513, NNAJ.FUN_003805, NNAJ.FUN_012041, NNAJ.FUN_034327, NNAJ.FUN_038687		
N1.HOG0001264	OG0000699	n0		DELA.g6778	EAND.evm.TU.Chr02.2624, EAND.evm.TU.Chr02.393, EAND.evm.TU.Chr03.2790, EAND.evm.TU.Chr05.1193, EAND.evm.TU.Chr07.859		MVUL.evm.TU.MV001013430, MVUL.evm.TU.MV009012600, MVUL.evm.TU.MV012000490, MVUL.evm.TU.MV014005730, MVUL.evm.TU.MV015009590, MVUL.evm.TU.MV016002710	NNAJ.FUN_003602, NNAJ.FUN_006721, NNAJ.FUN_011718, NNAJ.FUN_012376, NNAJ.FUN_013886, NNAJ.FUN_018255, NNAJ.FUN_036361		
N1.HOG0001265	OG0000700	n0		DELA.g13200	EAND.evm.TU.Chr02.3048, EAND.evm.TU.Chr02.44, EAND.evm.TU.Chr02.45, EAND.evm.TU.Chr02.57, EAND.evm.TU.Chr02.58, EAND.evm.TU.Chr03.2394, EAND.evm.TU.Chr06.469		MVUL.evm.TU.MV009000450, MVUL.evm.TU.MV014009600, MVUL.evm.TU.MV014009620, MVUL.evm.TU.MV015001330, MVUL.evm.TU.MV024011600	NNAJ.FUN_010986, NNAJ.FUN_010987, NNAJ.FUN_034347, NNAJ.FUN_039206, NNAJ.FUN_041544		
N1.HOG0001266	OG0000701	n0		DELA.g9242, DELA.g9746	EAND.evm.TU.Chr02.3199, EAND.evm.TU.Chr02.769, EAND.evm.TU.Chr04.372, EAND.evm.TU.Chr09.1129		MVUL.evm.TU.MV002018180, MVUL.evm.TU.MV007006410, MVUL.evm.TU.MV019005360, MVUL.evm.TU.MV026004530, MVUL.evm.TU.MV028000540, MVUL.evm.TU.MV029004710, MVUL.evm.TU.MV036000500	NNAJ.FUN_014360, NNAJ.FUN_017487, NNAJ.FUN_017488, NNAJ.FUN_017489, NNAJ.FUN_034834, NNAJ.FUN_034835, NNAJ.FUN_037752, NNAJ.FUN_039828, NNAJ.FUN_039829		
N1.HOG0001267	OG0000702	n3		DELA.g3279			MVUL.evm.TU.MV001011410, MVUL.evm.TU.MV001012710, MVUL.evm.TU.MV007002870, MVUL.evm.TU.MV007002880, MVUL.evm.TU.MV007002890, MVUL.evm.TU.MV009006870, MVUL.evm.TU.MV015006370, MVUL.evm.TU.MV017003000, MVUL.evm.TU.MV021003250, MVUL.evm.TU.MV036001950, MVUL.evm.TU.MV064000060, MVUL.evm.TU.MV168000030			
N1.HOG0001268	OG0000702	n15		DELA.g12428, DELA.g14305, DELA.g15093	EAND.evm.TU.Chr01.1980, EAND.evm.TU.Chr02.3273, EAND.evm.TU.ctg5916.2		MVUL.evm.TU.MV007002340			
N1.HOG0001269	OG0000703	n4			EAND.evm.TU.Chr04.1876		MVUL.evm.TU.MV031006530, MVUL.evm.TU.MV039005040	NNAJ.FUN_021485		
N1.HOG0001270	OG0000703	n8		DELA.g4631	EAND.evm.TU.Chr03.571		MVUL.evm.TU.MV002007810	NNAJ.FUN_045766		
N1.HOG0001271	OG0000703	n11		DELA.g13130	EAND.evm.TU.Chr03.10, EAND.evm.TU.Chr05.1525, EAND.evm.TU.Chr05.1598, EAND.evm.TU.Chr07.1994		MVUL.evm.TU.MV006002540, MVUL.evm.TU.MV011010240, MVUL.evm.TU.MV034004650	NNAJ.FUN_005994, NNAJ.FUN_015837, NNAJ.FUN_031390		
N1.HOG0001272	OG0000704	n0		DELA.g12580	EAND.evm.TU.Chr03.1756, EAND.evm.TU.Chr03.1758, EAND.evm.TU.Chr05.1356, EAND.evm.TU.Chr07.624, EAND.evm.TU.Chr07.625		MVUL.evm.TU.MV001025450, MVUL.evm.TU.MV012002590, MVUL.evm.TU.MV013001670, MVUL.evm.TU.MV013001770, MVUL.evm.TU.MV015007620, MVUL.evm.TU.MV016004840, MVUL.evm.TU.MV025002670, MVUL.evm.TU.MV025002680	NNAJ.FUN_006304, NNAJ.FUN_009830, NNAJ.FUN_009831, NNAJ.FUN_013420, NNAJ.FUN_013421		
N1.HOG0001273	OG0000705	n0		DELA.g10442	EAND.evm.TU.Chr01.33, EAND.evm.TU.Chr02.1881, EAND.evm.TU.Chr02.2789, EAND.evm.TU.Chr06.1775, EAND.evm.TU.Chr06.198, EAND.evm.TU.Chr11.672		MVUL.evm.TU.MV002000800, MVUL.evm.TU.MV006002690, MVUL.evm.TU.MV010010910, MVUL.evm.TU.MV011010050, MVUL.evm.TU.MV021002450, MVUL.evm.TU.MV032007160, MVUL.evm.TU.MV033003660, MVUL.evm.TU.MV035000610	NNAJ.FUN_023061, NNAJ.FUN_029840, NNAJ.FUN_039077, NNAJ.FUN_042029, NNAJ.FUN_043697		
N1.HOG0001274	OG0000706	n0		DELA.g8048	EAND.evm.TU.Chr01.252, EAND.evm.TU.Chr02.3209, EAND.evm.TU.Chr04.2517, EAND.evm.TU.Chr05.575, EAND.evm.TU.Chr06.1321, EAND.evm.TU.Chr06.1322, EAND.evm.TU.Chr06.1323		MVUL.evm.TU.MV006005660, MVUL.evm.TU.MV010003060, MVUL.evm.TU.MV010009840, MVUL.evm.TU.MV010009860, MVUL.evm.TU.MV017010710, MVUL.evm.TU.MV017010730, MVUL.evm.TU.MV034005680, MVUL.evm.TU.MV034005770, MVUL.evm.TU.MV115000070	NNAJ.FUN_000535, NNAJ.FUN_005376, NNAJ.FUN_005377, NNAJ.FUN_007987		
N1.HOG0001275	OG0000707	n2		DELA.g2708	EAND.evm.TU.Chr01.3805, EAND.evm.TU.Chr01.3806, EAND.evm.TU.Chr09.767		MVUL.evm.TU.MV015002090, MVUL.evm.TU.MV041002220	NNAJ.FUN_018205, NNAJ.FUN_025494		
N1.HOG0001276	OG0000707	n9		DELA.g11964, DELA.g11965, DELA.g11971	EAND.evm.TU.Chr02.122		MVUL.evm.TU.MV009000850, MVUL.evm.TU.MV015000760	NNAJ.FUN_035222		
N1.HOG0001277	OG0000708	n3		DELA.g5261	EAND.evm.TU.Chr02.1383		MVUL.evm.TU.MV001010130, MVUL.evm.TU.MV005005430	NNAJ.FUN_023985, NNAJ.FUN_023986		
N1.HOG0001278	OG0000708	n8		DELA.g1820	EAND.evm.TU.Chr04.1199, EAND.evm.TU.Chr04.805		MVUL.evm.TU.MV005006650, MVUL.evm.TU.MV005006670, MVUL.evm.TU.MV017008910, MVUL.evm.TU.MV024000590	NNAJ.FUN_007936, NNAJ.FUN_014678, NNAJ.FUN_022637, NNAJ.FUN_022638, NNAJ.FUN_033920, NNAJ.FUN_033921, NNAJ.FUN_045452		
N1.HOG0001279	OG0000709	n0		DELA.g10824, DELA.g9565	EAND.evm.TU.Chr04.2626, EAND.evm.TU.Chr05.2169, EAND.evm.TU.Chr05.2326, EAND.evm.TU.Chr05.2334, EAND.evm.TU.Chr05.2336		MVUL.evm.TU.MV001017030, MVUL.evm.TU.MV001017050, MVUL.evm.TU.MV006000340	NNAJ.FUN_005146, NNAJ.FUN_020125, NNAJ.FUN_035045		
N1.HOG0001280	OG0000710	n0			EAND.evm.TU.Chr01.2625, EAND.evm.TU.Chr01.74, EAND.evm.TU.Chr03.1690, EAND.evm.TU.Chr08.2065, EAND.evm.TU.Chr08.2190, EAND.evm.TU.Chr09.1253, EAND.evm.TU.Chr09.1630, EAND.evm.TU.Chr10.966, EAND.evm.TU.ctg821.5		MVUL.evm.TU.MV003007320, MVUL.evm.TU.MV003007330, MVUL.evm.TU.MV003008630, MVUL.evm.TU.MV003010100, MVUL.evm.TU.MV006007590, MVUL.evm.TU.MV021006330, MVUL.evm.TU.MV023004180, MVUL.evm.TU.MV025006670, MVUL.evm.TU.MV038000020, MVUL.evm.TU.MV075000050, MVUL.evm.TU.MV129000090, MVUL.evm.TU.MV129000100	NNAJ.FUN_021049		
N1.HOG0001281	OG0000711	n0		DELA.g6008	EAND.evm.TU.Chr01.1206, EAND.evm.TU.Chr01.1708, EAND.evm.TU.Chr03.1235		MVUL.evm.TU.MV001024040, MVUL.evm.TU.MV001026820, MVUL.evm.TU.MV001026830, MVUL.evm.TU.MV001026930, MVUL.evm.TU.MV001027080, MVUL.evm.TU.MV001027090, MVUL.evm.TU.MV008006760, MVUL.evm.TU.MV014002940, MVUL.evm.TU.MV025010450, MVUL.evm.TU.MV038000810	NNAJ.FUN_002048, NNAJ.FUN_002050, NNAJ.FUN_003004, NNAJ.FUN_008846, NNAJ.FUN_008847		
N1.HOG0001282	OG0000712	n2		DELA.g714, DELA.g715			MVUL.evm.TU.MV013010890, MVUL.evm.TU.MV034004290, MVUL.evm.TU.MV039001470, MVUL.evm.TU.MV081000050, MVUL.evm.TU.MV105000010, MVUL.evm.TU.MV138000010	NNAJ.FUN_035844, NNAJ.FUN_039573		
N1.HOG0001283	OG0000712	n11		DELA.g13002, DELA.g8265	EAND.evm.TU.Chr02.3113, EAND.evm.TU.Chr11.1441, EAND.evm.TU.Chr11.1443, EAND.evm.TU.ctg426.5		MVUL.evm.TU.MV010011340, MVUL.evm.TU.MV018007840, MVUL.evm.TU.MV028002610, MVUL.evm.TU.MV034004280, MVUL.evm.TU.MV049000210			
N1.HOG0001284	OG0000713	n8		DELA.g9947	EAND.evm.TU.Chr01.2987, EAND.evm.TU.Chr01.2988, EAND.evm.TU.Chr01.2989		MVUL.evm.TU.MV041000230	NNAJ.FUN_036900		
N1.HOG0001285	OG0000713	n14		DELA.g11500			MVUL.evm.TU.MV039005230	NNAJ.FUN_030619		
N1.HOG0001286	OG0000713	n16		DELA.g515, DELA.g516			MVUL.evm.TU.MV011006440, MVUL.evm.TU.MV011006470, MVUL.evm.TU.MV011006510	NNAJ.FUN_039251		
N1.HOG0001287	OG0000714	n0		DELA.g1178, DELA.g1179	EAND.evm.TU.Chr02.1431, EAND.evm.TU.Chr11.1027, EAND.evm.TU.Chr11.1138		MVUL.evm.TU.MV010003700, MVUL.evm.TU.MV025001670, MVUL.evm.TU.MV025001790	NNAJ.FUN_028506, NNAJ.FUN_028694		
N1.HOG0001288	OG0000715	n0		DELA.g7237	EAND.evm.TU.Chr09.229, EAND.evm.TU.Chr10.288, EAND.evm.TU.Chr10.289, EAND.evm.TU.Chr10.290, EAND.evm.TU.Chr10.382, EAND.evm.TU.ctg2153.2, EAND.evm.TU.ctg2695.1, EAND.evm.TU.ctg2695.2, EAND.evm.TU.ctg2935.1		MVUL.evm.TU.MV007010610, MVUL.evm.TU.MV015003010	NNAJ.FUN_019102, NNAJ.FUN_027822, NNAJ.FUN_032316		
