HOG	OG	Gene Tree Parent Clade	BLOB	DELA	EAND	HMAN	MVUL	NNAJ	PCOS	SCAV
N6.HOG0000137	OG0000074	n0				HMAN.evm.TU.Chr1.1515, HMAN.evm.TU.Chr1.1516, HMAN.evm.TU.Chr1.1571, HMAN.evm.TU.Chr10.116, HMAN.evm.TU.Chr10.201, HMAN.evm.TU.Chr10.597, HMAN.evm.TU.Chr10.622, HMAN.evm.TU.Chr11.122, HMAN.evm.TU.Chr11.129, HMAN.evm.TU.Chr11.195, HMAN.evm.TU.Chr11.196, HMAN.evm.TU.Chr11.242, HMAN.evm.TU.Chr11.274, HMAN.evm.TU.Chr11.447, HMAN.evm.TU.Chr11.455, HMAN.evm.TU.Chr11.535, HMAN.evm.TU.Chr11.679, HMAN.evm.TU.Chr11.730, HMAN.evm.TU.Chr11.795, HMAN.evm.TU.Chr11.932, HMAN.evm.TU.Chr12.518, HMAN.evm.TU.Chr12.888, HMAN.evm.TU.Chr13.320, HMAN.evm.TU.Chr13.768, HMAN.evm.TU.Chr2.607, HMAN.evm.TU.Chr3.1451, HMAN.evm.TU.Chr3.1456, HMAN.evm.TU.Chr3.1459, HMAN.evm.TU.Chr3.284, HMAN.evm.TU.Chr4.377, HMAN.evm.TU.Chr4.379, HMAN.evm.TU.Chr4.443, HMAN.evm.TU.Chr4.888, HMAN.evm.TU.Chr4.889, HMAN.evm.TU.Chr5.1118, HMAN.evm.TU.Chr5.1146, HMAN.evm.TU.Chr5.1181, HMAN.evm.TU.Chr5.1232, HMAN.evm.TU.Chr5.1320, HMAN.evm.TU.Chr5.1321, HMAN.evm.TU.Chr5.1322, HMAN.evm.TU.Chr5.308, HMAN.evm.TU.Chr5.700, HMAN.evm.TU.Chr5.883, HMAN.evm.TU.Chr5.925, HMAN.evm.TU.Chr5.926, HMAN.evm.TU.Chr6.1028, HMAN.evm.TU.Chr6.1049, HMAN.evm.TU.Chr6.1124, HMAN.evm.TU.Chr6.491, HMAN.evm.TU.Chr6.960, HMAN.evm.TU.Chr6.961, HMAN.evm.TU.Chr8.285, HMAN.evm.TU.Chr8.558, HMAN.evm.TU.Chr8.559, HMAN.evm.TU.Chr9.606, HMAN.evm.TU.Chr9.701, HMAN.evm.TU.Chr9.733, HMAN.evm.TU.Chr9.740, HMAN.evm.TU.Chr9.819, HMAN.evm.TU.Chr9.935, HMAN.evm.TU.Chr9.993, HMAN.evm.TU.Unplaced222.2, HMAN.evm.TU.Unplaced257.1, HMAN.evm.TU.Unplaced311.1, HMAN.evm.TU.Unplaced387.1				SCAV.g15492
N6.HOG0000138	OG0000077	n0				HMAN.evm.TU.Chr8.355				SCAV.g2264
N6.HOG0000139	OG0000079	n0				HMAN.evm.TU.Chr3.739				SCAV.g3280
N6.HOG0000140	OG0000080	n3				HMAN.evm.TU.Chr13.201, HMAN.evm.TU.Chr13.260, HMAN.evm.TU.Chr6.1208				SCAV.g3386, SCAV.g3387, SCAV.g3388
N6.HOG0000141	OG0000080	n11				HMAN.evm.TU.Chr5.250, HMAN.evm.TU.Chr5.251, HMAN.evm.TU.Chr5.252, HMAN.evm.TU.Chr5.264				SCAV.g14451, SCAV.g14452, SCAV.g14453
N6.HOG0000142	OG0000085	n28				HMAN.evm.TU.Chr3.1008, HMAN.evm.TU.Chr3.1010				SCAV.g4381
N6.HOG0000143	OG0000085	n32				HMAN.evm.TU.Chr11.985, HMAN.evm.TU.Chr11.988, HMAN.evm.TU.Chr11.989				SCAV.g7720, SCAV.g7721, SCAV.g7722
N6.HOG0000144	OG0000085	n37				HMAN.evm.TU.Chr11.1007, HMAN.evm.TU.Chr11.1008, HMAN.evm.TU.Chr11.1011, HMAN.evm.TU.Chr11.1012, HMAN.evm.TU.Chr11.657, HMAN.evm.TU.Chr12.406, HMAN.evm.TU.Chr12.407, HMAN.evm.TU.Chr12.409, HMAN.evm.TU.Chr12.415, HMAN.evm.TU.Chr7.556				SCAV.g7182, SCAV.g7183, SCAV.g7185, SCAV.g7186
N6.HOG0000145	OG0000085	n50				HMAN.evm.TU.Chr1.1175, HMAN.evm.TU.Chr1.1176, HMAN.evm.TU.Chr10.687, HMAN.evm.TU.Chr10.688				SCAV.g11355, SCAV.g11368, SCAV.g4702, SCAV.g4703, SCAV.g4704, SCAV.g4708, SCAV.g4709, SCAV.g8991, SCAV.g9061, SCAV.g9711, SCAV.g9971
N6.HOG0000146	OG0000086	n4				HMAN.evm.TU.Chr10.897				SCAV.g1392
N6.HOG0000147	OG0000086	n7				HMAN.evm.TU.Chr1.1267, HMAN.evm.TU.Chr1.1269, HMAN.evm.TU.Chr1.1270, HMAN.evm.TU.Chr1.1271, HMAN.evm.TU.Chr1.1272, HMAN.evm.TU.Chr1.1273, HMAN.evm.TU.Chr1.1274, HMAN.evm.TU.Chr1.1275, HMAN.evm.TU.Chr1.1276, HMAN.evm.TU.Chr1.1277, HMAN.evm.TU.Chr1.1278, HMAN.evm.TU.Chr1.1279, HMAN.evm.TU.Chr1.1329, HMAN.evm.TU.Chr1.1330, HMAN.evm.TU.Chr1.1331, HMAN.evm.TU.Chr1.1333, HMAN.evm.TU.Chr1.1334, HMAN.evm.TU.Chr1.1339, HMAN.evm.TU.Chr1.1341, HMAN.evm.TU.Chr1.1342, HMAN.evm.TU.Chr1.1343, HMAN.evm.TU.Chr1.1344, HMAN.evm.TU.Chr1.1346, HMAN.evm.TU.Chr1.1347, HMAN.evm.TU.Chr1.1348, HMAN.evm.TU.Chr1.1349, HMAN.evm.TU.Chr10.883, HMAN.evm.TU.Chr10.956, HMAN.evm.TU.Chr10.957, HMAN.evm.TU.Chr10.959, HMAN.evm.TU.Chr10.960, HMAN.evm.TU.Chr13.126, HMAN.evm.TU.Chr13.127, HMAN.evm.TU.Chr13.430, HMAN.evm.TU.Chr2.10, HMAN.evm.TU.Chr2.11, HMAN.evm.TU.Chr2.13, HMAN.evm.TU.Chr2.14, HMAN.evm.TU.Chr2.17, HMAN.evm.TU.Chr2.18, HMAN.evm.TU.Chr2.19, HMAN.evm.TU.Chr2.20, HMAN.evm.TU.Chr2.21, HMAN.evm.TU.Chr2.43, HMAN.evm.TU.Chr2.598, HMAN.evm.TU.Chr2.9, HMAN.evm.TU.Chr2.948, HMAN.evm.TU.Chr4.722, HMAN.evm.TU.Chr6.1198, HMAN.evm.TU.Unplaced11.4, HMAN.evm.TU.Unplaced124.1, HMAN.evm.TU.Unplaced124.2, HMAN.evm.TU.Unplaced5.8, HMAN.evm.TU.Unplaced78.1, HMAN.evm.TU.Unplaced81.1				SCAV.g11676
N6.HOG0000148	OG0000089	n0				HMAN.evm.TU.Chr1.1082				SCAV.g11274
N6.HOG0000149	OG0000091	n0				HMAN.evm.TU.Chr9.511				SCAV.g6341
N6.HOG0000150	OG0000092	n0				HMAN.evm.TU.Chr8.210, HMAN.evm.TU.Chr8.211, HMAN.evm.TU.Chr8.232				SCAV.g2380, SCAV.g2402
N6.HOG0000151	OG0000096	n48				HMAN.evm.TU.Chr4.521				
N6.HOG0000152	OG0000096	n52				HMAN.evm.TU.Chr4.121				SCAV.g12793
N6.HOG0000153	OG0000096	n53				HMAN.evm.TU.Unplaced97.1				SCAV.g12777, SCAV.g12782, SCAV.g12783
N6.HOG0000154	OG0000097	n0				HMAN.evm.TU.Chr2.161, HMAN.evm.TU.Chr2.197, HMAN.evm.TU.Chr2.198, HMAN.evm.TU.Chr2.199, HMAN.evm.TU.Chr2.200, HMAN.evm.TU.Chr2.201, HMAN.evm.TU.Chr2.400				SCAV.g3623, SCAV.g3625, SCAV.g3629
N6.HOG0000155	OG0000099	n55				HMAN.evm.TU.Chr4.1257				SCAV.g12165
N6.HOG0000156	OG0000099	n57				HMAN.evm.TU.Chr4.1258				SCAV.g12166
N6.HOG0000157	OG0000100	n43				HMAN.evm.TU.Chr2.1474, HMAN.evm.TU.Chr2.1475				SCAV.g2738
N6.HOG0000158	OG0000100	n46				HMAN.evm.TU.Chr2.136, HMAN.evm.TU.Chr2.94, HMAN.evm.TU.Chr2.95, HMAN.evm.TU.Chr2.96, HMAN.evm.TU.Chr4.523, HMAN.evm.TU.Chr8.69				SCAV.g3570
N6.HOG0000159	OG0000100	n53				HMAN.evm.TU.Chr2.30				SCAV.g3495, SCAV.g3521
N6.HOG0000160	OG0000100	n55				HMAN.evm.TU.Chr2.137, HMAN.evm.TU.Chr2.143, HMAN.evm.TU.Chr2.153				SCAV.g3506, SCAV.g3509
N6.HOG0000161	OG0000102	n0				HMAN.evm.TU.Chr5.298				SCAV.g14504
N6.HOG0000162	OG0000103	n0								SCAV.g266
N6.HOG0000163	OG0000107	n0				HMAN.evm.TU.Chr2.1583				SCAV.g3827
N6.HOG0000164	OG0000108	n1				HMAN.evm.TU.Chr3.809				SCAV.g3343
N6.HOG0000165	OG0000108	n47				HMAN.evm.TU.Chr2.1				
N6.HOG0000166	OG0000110	n0				HMAN.evm.TU.Chr10.820				SCAV.g1456
N6.HOG0000167	OG0000111	n32				HMAN.evm.TU.Chr4.802, HMAN.evm.TU.Chr4.803, HMAN.evm.TU.Chr4.804, HMAN.evm.TU.Chr4.805				
N6.HOG0000168	OG0000111	n39				HMAN.evm.TU.Chr10.367, HMAN.evm.TU.Chr10.369				SCAV.g939
N6.HOG0000169	OG0000111	n41				HMAN.evm.TU.Chr10.365, HMAN.evm.TU.Chr10.366, HMAN.evm.TU.Chr10.368, HMAN.evm.TU.Chr10.370, HMAN.evm.TU.Chr10.371, HMAN.evm.TU.Chr9.1104, HMAN.evm.TU.Chr9.1106, HMAN.evm.TU.Chr9.1121, HMAN.evm.TU.Chr9.1123				SCAV.g938
N6.HOG0000170	OG0000111	n51				HMAN.evm.TU.Chr10.359, HMAN.evm.TU.Chr10.360				
N6.HOG0000171	OG0000111	n53				HMAN.evm.TU.Chr4.68, HMAN.evm.TU.Chr4.72, HMAN.evm.TU.Chr4.73				SCAV.g12129
N6.HOG0000172	OG0000112	n0				HMAN.evm.TU.Chr12.582, HMAN.evm.TU.Chr12.583, HMAN.evm.TU.Chr12.584, HMAN.evm.TU.Chr12.585				SCAV.g7047, SCAV.g7051
N6.HOG0000173	OG0000113	n0				HMAN.evm.TU.Chr8.839				SCAV.g1588
N6.HOG0000174	OG0000115	n0				HMAN.evm.TU.Chr12.66				SCAV.g7435
N6.HOG0000175	OG0000116	n3				HMAN.evm.TU.Chr5.1247				SCAV.g13594
N6.HOG0000176	OG0000116	n4				HMAN.evm.TU.Chr5.1240				SCAV.g13578
N6.HOG0000177	OG0000117	n0				HMAN.evm.TU.Chr4.1052				SCAV.g12295
N6.HOG0000178	OG0000118	n0				HMAN.evm.TU.Chr1.1138				SCAV.g11351
N6.HOG0000179	OG0000119	n0				HMAN.evm.TU.Chr3.705				SCAV.g3241
N6.HOG0000180	OG0000120	n0				HMAN.evm.TU.Chr2.1357				SCAV.g3869
N6.HOG0000181	OG0000122	n0				HMAN.evm.TU.Chr10.875				
N6.HOG0000182	OG0000123	n2				HMAN.evm.TU.Chr1.299, HMAN.evm.TU.Chr1.300, HMAN.evm.TU.Chr1.301, HMAN.evm.TU.Chr1.469, HMAN.evm.TU.Chr3.991				SCAV.g4397
N6.HOG0000183	OG0000123	n9				HMAN.evm.TU.Chr1.296, HMAN.evm.TU.Chr13.508, HMAN.evm.TU.Chr4.71				SCAV.g10407, SCAV.g8722
N6.HOG0000184	OG0000123	n20				HMAN.evm.TU.Chr1.304				SCAV.g10402
N6.HOG0000185	OG0000123	n21				HMAN.evm.TU.Chr1.302, HMAN.evm.TU.Chr6.678				SCAV.g10400, SCAV.g10401, SCAV.g10403, SCAV.g10404, SCAV.g10405, SCAV.g10406, SCAV.g10586, SCAV.g8627
N6.HOG0000186	OG0000123	n39				HMAN.evm.TU.Chr1.468, HMAN.evm.TU.Chr1.485				SCAV.g10583, SCAV.g10584, SCAV.g10585
N6.HOG0000187	OG0000123	n43				HMAN.evm.TU.Chr4.122, HMAN.evm.TU.Chr4.123				SCAV.g12794, SCAV.g12795
N6.HOG0000188	OG0000124	n25								SCAV.g10469
N6.HOG0000189	OG0000124	n44				HMAN.evm.TU.Chr12.214, HMAN.evm.TU.Chr12.236, HMAN.evm.TU.Chr12.237, HMAN.evm.TU.Chr12.238, HMAN.evm.TU.Chr12.240, HMAN.evm.TU.Unplaced103.1				SCAV.g7329
N6.HOG0000190	OG0000124	n50				HMAN.evm.TU.Chr12.195				SCAV.g7359
N6.HOG0000191	OG0000124	n51				HMAN.evm.TU.Chr12.239				
N6.HOG0000192	OG0000125	n3				HMAN.evm.TU.Chr4.684				SCAV.g12011
N6.HOG0000193	OG0000125	n7				HMAN.evm.TU.Chr4.683				SCAV.g12012
N6.HOG0000194	OG0000125	n16				HMAN.evm.TU.Chr4.685				SCAV.g12014
N6.HOG0000195	OG0000125	n17				HMAN.evm.TU.Chr4.188				SCAV.g12848
N6.HOG0000196	OG0000126	n0				HMAN.evm.TU.Chr3.1438				
N6.HOG0000197	OG0000127	n0				HMAN.evm.TU.Chr3.306				
N6.HOG0000198	OG0000129	n14				HMAN.evm.TU.Chr3.1598				SCAV.g4874
N6.HOG0000199	OG0000129	n27				HMAN.evm.TU.Chr3.1651				SCAV.g4921
N6.HOG0000200	OG0000129	n28				HMAN.evm.TU.Chr3.1699, HMAN.evm.TU.Chr3.1700, HMAN.evm.TU.Chr8.50				SCAV.g4954, SCAV.g4955
N6.HOG0000201	OG0000129	n35				HMAN.evm.TU.Chr3.1145, HMAN.evm.TU.Chr3.1146				SCAV.g4223
N6.HOG0000202	OG0000129	n37				HMAN.evm.TU.Chr3.1419, HMAN.evm.TU.Chr3.1435, HMAN.evm.TU.Chr3.1437				SCAV.g4738
N6.HOG0000203	OG0000129	n41				HMAN.evm.TU.Chr3.1648, HMAN.evm.TU.Chr3.1649, HMAN.evm.TU.Chr3.1650				SCAV.g4922, SCAV.g4924
N6.HOG0000204	OG0000129	n46				HMAN.evm.TU.Chr3.1555, HMAN.evm.TU.Chr3.1557				SCAV.g4845
N6.HOG0000205	OG0000129	n48				HMAN.evm.TU.Chr3.1554				SCAV.g4846
N6.HOG0000206	OG0000129	n49				HMAN.evm.TU.Chr3.1425, HMAN.evm.TU.Chr3.1526, HMAN.evm.TU.Chr3.1527				
N6.HOG0000207	OG0000130	n0				HMAN.evm.TU.Chr4.1444, HMAN.evm.TU.Chr4.1445				SCAV.g13202
N6.HOG0000208	OG0000131	n41				HMAN.evm.TU.Chr13.202				SCAV.g5377
N6.HOG0000209	OG0000131	n49								SCAV.g5376
N6.HOG0000210	OG0000132	n0				HMAN.evm.TU.Chr6.267				SCAV.g15229
N6.HOG0000211	OG0000134	n2				HMAN.evm.TU.Chr13.329				
N6.HOG0000212	OG0000134	n7				HMAN.evm.TU.Chr11.820, HMAN.evm.TU.Chr12.412, HMAN.evm.TU.Chr3.222, HMAN.evm.TU.Chr6.1142				
N6.HOG0000213	OG0000134	n35				HMAN.evm.TU.Chr2.1534, HMAN.evm.TU.Chr2.1535, HMAN.evm.TU.Chr5.1480				SCAV.g15671
N6.HOG0000214	OG0000135	n0				HMAN.evm.TU.Chr10.475, HMAN.evm.TU.Chr10.601, HMAN.evm.TU.Chr10.608, HMAN.evm.TU.Chr10.609, HMAN.evm.TU.Chr10.610, HMAN.evm.TU.Chr10.611				SCAV.g11843, SCAV.g11868
N6.HOG0000215	OG0000136	n2				HMAN.evm.TU.Chr13.460				SCAV.g2474
N6.HOG0000216	OG0000136	n4				HMAN.evm.TU.Chr11.844, HMAN.evm.TU.Chr11.845				SCAV.g5743
N6.HOG0000217	OG0000140	n0								SCAV.g10464, SCAV.g10707, SCAV.g11305, SCAV.g11518, SCAV.g11654, SCAV.g11772, SCAV.g11795, SCAV.g11796, SCAV.g11872, SCAV.g11896, SCAV.g11908, SCAV.g11952, SCAV.g11981, SCAV.g12197, SCAV.g12647, SCAV.g12852, SCAV.g12941, SCAV.g13510, SCAV.g15537, SCAV.g2347, SCAV.g2882, SCAV.g2884, SCAV.g2937, SCAV.g3056, SCAV.g3886, SCAV.g4030, SCAV.g4031, SCAV.g4032, SCAV.g4033, SCAV.g4034, SCAV.g4035, SCAV.g4520, SCAV.g4891, SCAV.g4899, SCAV.g4900, SCAV.g4901, SCAV.g4902, SCAV.g4903, SCAV.g4904, SCAV.g4905, SCAV.g5393, SCAV.g6344, SCAV.g6515, SCAV.g6516, SCAV.g6526, SCAV.g6658, SCAV.g7783, SCAV.g7784, SCAV.g8467, SCAV.g8894, SCAV.g9937
N6.HOG0000218	OG0000141	n0				HMAN.evm.TU.Chr9.1020				
N6.HOG0000219	OG0000143	n5								SCAV.g2583
N6.HOG0000220	OG0000143	n33				HMAN.evm.TU.Chr1.1188, HMAN.evm.TU.Chr1.1191				SCAV.g11378
N6.HOG0000221	OG0000143	n40				HMAN.evm.TU.Chr8.306, HMAN.evm.TU.Chr8.34, HMAN.evm.TU.Chr8.35				SCAV.g2320
N6.HOG0000222	OG0000143	n43				HMAN.evm.TU.Chr8.328				SCAV.g2289
N6.HOG0000223	OG0000143	n45				HMAN.evm.TU.Chr8.326, HMAN.evm.TU.Chr8.329				
N6.HOG0000224	OG0000143	n46				HMAN.evm.TU.Chr8.330				SCAV.g2288, SCAV.g2291
N6.HOG0000225	OG0000144	n0								SCAV.g10334, SCAV.g10711, SCAV.g10971, SCAV.g10975, SCAV.g1121, SCAV.g11717, SCAV.g12065, SCAV.g12143, SCAV.g13396, SCAV.g13397, SCAV.g14113, SCAV.g14444, SCAV.g14524, SCAV.g14667, SCAV.g14732, SCAV.g1490, SCAV.g15508, SCAV.g15591, SCAV.g15605, SCAV.g15764, SCAV.g15782, SCAV.g15835, SCAV.g2448, SCAV.g2574, SCAV.g3371, SCAV.g3471, SCAV.g3615, SCAV.g3616, SCAV.g3723, SCAV.g4073, SCAV.g4224, SCAV.g4325, SCAV.g4847, SCAV.g6168, SCAV.g6224, SCAV.g6312, SCAV.g6330, SCAV.g6442, SCAV.g6447, SCAV.g7723, SCAV.g7949, SCAV.g7976, SCAV.g8103, SCAV.g8400, SCAV.g8401, SCAV.g883, SCAV.g9843, SCAV.g9934
N6.HOG0000226	OG0000145	n0								SCAV.g10808
N6.HOG0000227	OG0000147	n0				HMAN.evm.TU.Chr6.575				SCAV.g14951
N6.HOG0000228	OG0000148	n0				HMAN.evm.TU.Chr11.960				SCAV.g8462
N6.HOG0000229	OG0000149	n0				HMAN.evm.TU.Chr2.786				SCAV.g9629
N6.HOG0000230	OG0000152	n44				HMAN.evm.TU.Chr3.557				SCAV.g2757
N6.HOG0000231	OG0000152	n45				HMAN.evm.TU.Chr3.1279				SCAV.g4636
N6.HOG0000232	OG0000153	n0				HMAN.evm.TU.Chr5.12				
N6.HOG0000233	OG0000154	n0				HMAN.evm.TU.Chr8.385				SCAV.g2237
N6.HOG0000234	OG0000155	n2				HMAN.evm.TU.Chr10.82, HMAN.evm.TU.Chr10.83, HMAN.evm.TU.Chr10.84, HMAN.evm.TU.Chr10.87, HMAN.evm.TU.Chr10.92, HMAN.evm.TU.Chr10.94, HMAN.evm.TU.Chr3.1481, HMAN.evm.TU.Chr3.1562, HMAN.evm.TU.Chr3.1584, HMAN.evm.TU.Chr3.1585, HMAN.evm.TU.Chr3.1586, HMAN.evm.TU.Chr3.1675				SCAV.g4894
N6.HOG0000235	OG0000155	n18				HMAN.evm.TU.Chr3.1594, HMAN.evm.TU.Chr3.1595				
N6.HOG0000236	OG0000155	n20				HMAN.evm.TU.Chr2.1021, HMAN.evm.TU.Chr2.124, HMAN.evm.TU.Chr2.125, HMAN.evm.TU.Chr2.127				SCAV.g3596, SCAV.g3607
N6.HOG0000237	OG0000155	n25				HMAN.evm.TU.Chr3.1556, HMAN.evm.TU.Chr3.1558, HMAN.evm.TU.Chr3.1563				SCAV.g4856
N6.HOG0000238	OG0000155	n28				HMAN.evm.TU.Chr2.126				SCAV.g3611
N6.HOG0000239	OG0000155	n29				HMAN.evm.TU.Chr3.1599, HMAN.evm.TU.Chr3.1673				SCAV.g4855, SCAV.g4879, SCAV.g4880, SCAV.g4915
N6.HOG0000240	OG0000155	n34				HMAN.evm.TU.Chr10.764, HMAN.evm.TU.Chr3.1546, HMAN.evm.TU.Chr3.1583, HMAN.evm.TU.Chr3.1588, HMAN.evm.TU.Chr3.1589, HMAN.evm.TU.Chr3.1590, HMAN.evm.TU.Chr3.1592, HMAN.evm.TU.Chr3.1593, HMAN.evm.TU.Chr3.1631, HMAN.evm.TU.Chr3.1633, HMAN.evm.TU.Chr3.1647, HMAN.evm.TU.Chr3.1674, HMAN.evm.TU.Chr3.1680				
N6.HOG0000241	OG0000156	n11				HMAN.evm.TU.Chr6.302, HMAN.evm.TU.Chr6.303				SCAV.g15194, SCAV.g15195, SCAV.g15196
N6.HOG0000242	OG0000156	n15				HMAN.evm.TU.Chr6.166, HMAN.evm.TU.Chr6.169, HMAN.evm.TU.Chr6.172, HMAN.evm.TU.Chr6.175, HMAN.evm.TU.Chr6.177, HMAN.evm.TU.Chr6.179, HMAN.evm.TU.Chr6.180, HMAN.evm.TU.Chr6.181, HMAN.evm.TU.Chr6.182, HMAN.evm.TU.Chr6.201, HMAN.evm.TU.Chr6.202, HMAN.evm.TU.Chr6.203, HMAN.evm.TU.Chr6.214, HMAN.evm.TU.Chr6.215, HMAN.evm.TU.Chr6.216, HMAN.evm.TU.Chr6.217, HMAN.evm.TU.Chr6.218, HMAN.evm.TU.Chr6.219, HMAN.evm.TU.Chr6.220				SCAV.g15296
N6.HOG0000243	OG0000156	n34				HMAN.evm.TU.Chr6.157, HMAN.evm.TU.Chr6.158, HMAN.evm.TU.Chr6.159, HMAN.evm.TU.Chr6.160, HMAN.evm.TU.Chr6.161, HMAN.evm.TU.Chr6.162, HMAN.evm.TU.Chr6.163, HMAN.evm.TU.Chr6.164, HMAN.evm.TU.Chr6.165, HMAN.evm.TU.Chr6.168, HMAN.evm.TU.Chr6.171, HMAN.evm.TU.Chr6.173				SCAV.g15297
N6.HOG0000244	OG0000157	n35				HMAN.evm.TU.Chr10.978, HMAN.evm.TU.Chr10.979, HMAN.evm.TU.Chr10.985				SCAV.g2424
N6.HOG0000245	OG0000157	n43				HMAN.evm.TU.Chr10.981, HMAN.evm.TU.Chr10.987				SCAV.g2426
N6.HOG0000246	OG0000157	n45				HMAN.evm.TU.Chr10.615				SCAV.g2423
N6.HOG0000247	OG0000158	n0				HMAN.evm.TU.Chr6.145				SCAV.g14767
N6.HOG0000248	OG0000161	n43				HMAN.evm.TU.Chr1.998				SCAV.g11191
N6.HOG0000249	OG0000161	n44				HMAN.evm.TU.Chr12.653				SCAV.g342
N6.HOG0000250	OG0000162	n1				HMAN.evm.TU.Chr2.696				SCAV.g9574
N6.HOG0000251	OG0000162	n7				HMAN.evm.TU.Chr12.648				SCAV.g285
N6.HOG0000252	OG0000162	n9				HMAN.evm.TU.Chr8.196, HMAN.evm.TU.Chr8.197, HMAN.evm.TU.Chr8.198, HMAN.evm.TU.Chr8.249, HMAN.evm.TU.Chr8.250, HMAN.evm.TU.Chr8.251, HMAN.evm.TU.Chr8.253				SCAV.g2363
N6.HOG0000253	OG0000162	n17				HMAN.evm.TU.Chr4.1331, HMAN.evm.TU.Chr4.1334				
N6.HOG0000254	OG0000162	n19								SCAV.g12634, SCAV.g13113, SCAV.g13114, SCAV.g13115
N6.HOG0000255	OG0000162	n23				HMAN.evm.TU.Chr4.1457				SCAV.g13211
N6.HOG0000256	OG0000162	n25				HMAN.evm.TU.Chr8.191, HMAN.evm.TU.Chr8.192, HMAN.evm.TU.Chr8.193, HMAN.evm.TU.Chr8.194, HMAN.evm.TU.Chr8.195				SCAV.g1119, SCAV.g1120, SCAV.g1122, SCAV.g1123, SCAV.g1124
N6.HOG0000257	OG0000162	n35				HMAN.evm.TU.Chr4.1325, HMAN.evm.TU.Chr4.1326, HMAN.evm.TU.Chr4.1327, HMAN.evm.TU.Chr4.1328, HMAN.evm.TU.Chr4.1329, HMAN.evm.TU.Chr4.1330, HMAN.evm.TU.Chr4.1332				SCAV.g12635
N6.HOG0000258	OG0000164	n0				HMAN.evm.TU.Chr1.354				SCAV.g10447
N6.HOG0000259	OG0000166	n0				HMAN.evm.TU.Unplaced1.212, HMAN.evm.TU.Unplaced1.213, HMAN.evm.TU.Unplaced1.214, HMAN.evm.TU.Unplaced1.215, HMAN.evm.TU.Unplaced1.218, HMAN.evm.TU.Unplaced1.23, HMAN.evm.TU.Unplaced1.24, HMAN.evm.TU.Unplaced1.276, HMAN.evm.TU.Unplaced1.277, HMAN.evm.TU.Unplaced1.279, HMAN.evm.TU.Unplaced1.280, HMAN.evm.TU.Unplaced1.285, HMAN.evm.TU.Unplaced1.288, HMAN.evm.TU.Unplaced1.289, HMAN.evm.TU.Unplaced1.290, HMAN.evm.TU.Unplaced1.291, HMAN.evm.TU.Unplaced1.365, HMAN.evm.TU.Unplaced1.366, HMAN.evm.TU.Unplaced1.377, HMAN.evm.TU.Unplaced1.378, HMAN.evm.TU.Unplaced1.385, HMAN.evm.TU.Unplaced1.397, HMAN.evm.TU.Unplaced1.401, HMAN.evm.TU.Unplaced1.405, HMAN.evm.TU.Unplaced1.409, HMAN.evm.TU.Unplaced1.441, HMAN.evm.TU.Unplaced1.460, HMAN.evm.TU.Unplaced1.514, HMAN.evm.TU.Unplaced1.568, HMAN.evm.TU.Unplaced1.594, HMAN.evm.TU.Unplaced1.61, HMAN.evm.TU.Unplaced1.62, HMAN.evm.TU.Unplaced1.92, HMAN.evm.TU.Unplaced1.93, HMAN.evm.TU.Unplaced1.94, HMAN.evm.TU.Unplaced2.11, HMAN.evm.TU.Unplaced2.12, HMAN.evm.TU.Unplaced2.159, HMAN.evm.TU.Unplaced2.27, HMAN.evm.TU.Unplaced2.28, HMAN.evm.TU.Unplaced2.29, HMAN.evm.TU.Unplaced2.58, HMAN.evm.TU.Unplaced2.59, HMAN.evm.TU.Unplaced2.71, HMAN.evm.TU.Unplaced2.77				
N6.HOG0000260	OG0000168	n0				HMAN.evm.TU.Chr7.869				SCAV.g9902
N6.HOG0000261	OG0000169	n42				HMAN.evm.TU.Chr6.723				SCAV.g14721
N6.HOG0000262	OG0000169	n43				HMAN.evm.TU.Chr6.985				SCAV.g15367
N6.HOG0000263	OG0000170	n0				HMAN.evm.TU.Chr9.402				SCAV.g6464
N6.HOG0000264	OG0000171	n0				HMAN.evm.TU.Chr7.245				SCAV.g9532
N6.HOG0000265	OG0000177	n0				HMAN.evm.TU.Chr6.1243				
N6.HOG0000266	OG0000178	n0				HMAN.evm.TU.Chr4.672				SCAV.g12046, SCAV.g12047, SCAV.g12048, SCAV.g12049, SCAV.g12050
N6.HOG0000267	OG0000179	n0				HMAN.evm.TU.Chr3.1679				SCAV.g4959, SCAV.g4963
N6.HOG0000268	OG0000180	n0				HMAN.evm.TU.Chr3.12, HMAN.evm.TU.Chr3.13				
N6.HOG0000269	OG0000182	n1				HMAN.evm.TU.Chr6.775, HMAN.evm.TU.Chr6.776, HMAN.evm.TU.Chr6.777, HMAN.evm.TU.Chr6.778, HMAN.evm.TU.Chr6.779, HMAN.evm.TU.Chr6.780, HMAN.evm.TU.Chr6.781, HMAN.evm.TU.Chr6.782, HMAN.evm.TU.Chr6.783, HMAN.evm.TU.Chr6.784, HMAN.evm.TU.Chr6.785, HMAN.evm.TU.Chr6.786, HMAN.evm.TU.Chr6.787, HMAN.evm.TU.Chr6.788				
N6.HOG0000270	OG0000182	n25				HMAN.evm.TU.Chr6.789				SCAV.g15485
N6.HOG0000271	OG0000183	n0				HMAN.evm.TU.Chr2.442				
N6.HOG0000272	OG0000184	n40				HMAN.evm.TU.Chr12.222				SCAV.g7344
